date,home,away,market,outcome,prob,odds,edge,EV
2025-12-06 17:30:00,Real Betis Balompié,FC Barcelona,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-07 13:00:00,Elche CF,Girona FC,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-07 15:15:00,Valencia CF,Sevilla FC,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-07 17:30:00,RCD Espanyol de Barcelona,Rayo Vallecano de Madrid,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-07 20:00:00,Real Madrid CF,RC Celta de Vigo,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-08 20:00:00,CA Osasuna,Levante UD,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-12 20:00:00,Real Sociedad de Fútbol,Girona FC,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-13 13:00:00,Club Atlético de Madrid,Valencia CF,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-13 15:15:00,RCD Mallorca,Elche CF,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-13 17:30:00,FC Barcelona,CA Osasuna,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-13 20:00:00,Getafe CF,RCD Espanyol de Barcelona,OU 3.5,Under,0.7494241596289419,1.9,0.24942415962894193,0.42390590329498967
2025-12-06 20:00:00,Ath Bilbao,Club Atlético de Madrid,TG Interval,2-4,0.4674986220904708,3.0,0.13416528875713746,0.40249586627141243
2025-12-06 20:00:00,Ath Bilbao,Club Atlético de Madrid,OU 2.5,Under,0.6707461573901774,1.9,0.1707461573901774,0.27441769904133695
2025-12-06 13:00:00,Villarreal CF,Getafe CF,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-06 15:15:00,Deportivo Alavés,Real Sociedad de Fútbol,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-06 17:30:00,Real Betis Balompié,FC Barcelona,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-07 13:00:00,Elche CF,Girona FC,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
