date,home,away,market,outcome,prob,odds,edge,EV
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,0-3,0.7863951821629429,3.0,0.4530618488296096,1.3591855464888285
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,0-3,0.7863951821629429,3.0,0.4530618488296096,1.3591855464888285
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,1-3,0.6524845204349883,3.0,0.31915118710165497,0.9574535613049648
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,1-3,0.6524845204349883,3.0,0.31915118710165497,0.9574535613049648
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,2-5,0.6258727617916217,3.0,0.29253942845828834,0.8776182853748651
