date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-5,0.5886242670648827,1.6988766110279518,3.0,real,0.2552909337315494,0.7658728011946481
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-5,0.5886242670648827,1.6988766110279518,3.0,real,0.2552909337315494,0.7658728011946481
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-5,0.5886242670648827,1.6988766110279518,3.0,real,0.2552909337315494,0.7658728011946481
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,OU 1.5,Over,0.8885483642531362,1.1254311416582752,1.9,real,0.8329928086975806,0.6882418920809588
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,3-6,0.561325703975181,1.781496897288379,3.0,real,0.22799237064184769,0.6839771119255431
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,3-6,0.561325703975181,1.781496897288379,3.0,real,0.22799237064184769,0.6839771119255431
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,3-6,0.561325703975181,1.781496897288379,3.0,real,0.22799237064184769,0.6839771119255431
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-4,0.45207294884154337,2.212032377877384,3.0,real,0.11873961550821005,0.3562188465246301
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-4,0.45207294884154337,2.212032377877384,3.0,real,0.11873961550821005,0.3562188465246301
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,2-4,0.45207294884154337,2.212032377877384,3.0,real,0.11873961550821005,0.3562188465246301
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,OU 2.5,Over,0.7038966560527724,1.4206630922324317,1.9,real,0.6483411004972168,0.33740364650026744
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,0-3,0.40525471804045243,2.46758385648253,3.0,real,0.07192138470711912,0.2157641541213573
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,0-3,0.40525471804045243,2.46758385648253,3.0,real,0.07192138470711912,0.2157641541213573
2025-12-18 19:00:00,Bologna,Empoli,TG Interval,0-3,0.40525471804045243,2.46758385648253,3.0,real,0.07192138470711912,0.2157641541213573
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
2025-12-18 19:00:00,Bologna,Empoli,OU 3.5,Over,0.5947452819595476,1.681392068727695,1.9,real,0.539189726403992,0.13001603572314036
