date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
5/10/2025,Southampton,Man City,1X2,H,0.6298743229785267,1.5876182970457289,15.0,real,0.5652750151139682,8.448114844677901
11/1/2025,Burnley,Arsenal,1X2,H,0.6434269047506592,1.5541780932948708,12.24,real,0.564381477379583,6.875545314148069
4/20/2025,Leicester,Liverpool,1X2,H,0.6298743229785267,1.5876182970457289,12.3,real,0.5520267590767617,6.747454172635879
12/29/2024,Leicester,Man City,1X2,H,0.6298743229785267,1.5876182970457289,10.25,real,0.5361311136527249,5.456211810529899
2/15/2025,Leicester,Arsenal,1X2,H,0.6298743229785267,1.5876182970457289,10.15,real,0.5343665051427514,5.393224378232047
11/24/2024,Southampton,Liverpool,1X2,H,0.6298743229785267,1.5876182970457289,10.0,real,0.5329211731983801,5.298743229785267
9/14/2025,Burnley,Liverpool,1X2,H,0.6434269047506592,1.5541780932948708,9.5,real,0.5414851571778437,5.112555595131263
9/28/2024,Wolves,Liverpool,1X2,H,0.6585219644509209,1.518552233612747,8.72,real,0.5476810243864066,4.742311530012031
12/4/2024,Southampton,Chelsea,1X2,H,0.6298743229785267,1.5876182970457289,9.07,real,0.5228528429486119,4.712960109415238
1/19/2025,Ipswich,Man City,1X2,H,0.6298743229785267,1.5876182970457289,8.5,real,0.5155864418925264,4.353931745317477
4/20/2025,Ipswich,Arsenal,1X2,H,0.6298743229785267,1.5876182970457289,8.28,real,0.5136039071519479,4.215359394262201
8/17/2024,Ipswich,Liverpool,1X2,H,0.6298743229785267,1.5876182970457289,8.14,real,0.5109858484852224,4.127176989045208
5/25/2025,Southampton,Arsenal,1X2,H,0.6298743229785267,1.5876182970457289,8.11,real,0.5111314755577889,4.108280759355852
2/12/2025,Everton,Liverpool,1X2,H,0.6434269047506592,1.5541780932948708,7.9,real,0.5206853583072969,4.083072547530208
11/8/2025,Sunderland,Arsenal,1X2,H,0.6298743229785267,1.5876182970457289,8.0,real,0.5082191505647337,4.038994583828214
12/29/2024,West Ham,Liverpool,1X2,H,0.6434269047506592,1.5541780932948708,7.75,real,0.5181862937009807,3.9865585118176092
10/20/2024,Wolves,Man City,1X2,H,0.6142509477043544,1.6279991162200222,8.08,real,0.4942738769104307,3.9631476574511835
12/21/2024,C Palace,Arsenal,1X2,H,0.6298743229785267,1.5876182970457289,7.6,real,0.5020337361444813,3.787044854636803
