date,home,away,market,outcome,prob,fair_odds,odds,edge,EV
2025-12-14 17:00:00,Genoa,Inter,TG Interval,0-3,0.6509377195935202,1.536245281076126,3.0,0.3176043862601869,0.9528131587805606
2025-12-14 17:00:00,Genoa,Inter,TG Interval,0-3,0.6509377195935202,1.536245281076126,3.0,0.3176043862601869,0.9528131587805606
2025-12-14 17:00:00,Genoa,Inter,TG Interval,0-3,0.6509377195935202,1.536245281076126,3.0,0.3176043862601869,0.9528131587805606
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-5,0.6365723603041705,1.5709133200853622,3.0,0.3032390269708372,0.9097170809125115
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-5,0.6365723603041705,1.5709133200853622,3.0,0.3032390269708372,0.9097170809125115
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-5,0.6365723603041705,1.5709133200853622,3.0,0.3032390269708372,0.9097170809125115
2025-12-14 17:00:00,Genoa,Inter,TG Interval,1-3,0.5719763535397233,1.748324023906612,3.0,0.23864302020639,0.7159290606191699
2025-12-14 17:00:00,Genoa,Inter,TG Interval,1-3,0.5719763535397233,1.748324023906612,3.0,0.23864302020639,0.7159290606191699
2025-12-14 17:00:00,Genoa,Inter,TG Interval,1-3,0.5719763535397233,1.748324023906612,3.0,0.23864302020639,0.7159290606191699
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-4,0.5431323570288566,1.8411718378746305,3.0,0.20979902369552333,0.62939707108657
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-4,0.5431323570288566,1.8411718378746305,3.0,0.20979902369552333,0.62939707108657
2025-12-14 17:00:00,Genoa,Inter,TG Interval,2-4,0.5431323570288566,1.8411718378746305,3.0,0.20979902369552333,0.62939707108657
2025-12-14 17:00:00,Genoa,Inter,TG Interval,3-6,0.48192571703191645,2.0750085846399706,3.0,0.14859238369858313,0.44577715109574934
2025-12-14 17:00:00,Genoa,Inter,TG Interval,3-6,0.48192571703191645,2.0750085846399706,3.0,0.14859238369858313,0.44577715109574934
2025-12-14 17:00:00,Genoa,Inter,TG Interval,3-6,0.48192571703191645,2.0750085846399706,3.0,0.14859238369858313,0.44577715109574934
2025-12-14 17:00:00,Genoa,Inter,OU 1.5,Over,0.7494655865259767,1.3342840791867896,1.9,0.58279891985931,0.42398461439935575
2025-12-14 17:00:00,Genoa,Inter,OU 1.5,Over,0.7494655865259767,1.3342840791867896,1.9,0.58279891985931,0.42398461439935575
2025-12-14 17:00:00,Genoa,Inter,OU 1.5,Over,0.7494655865259767,1.3342840791867896,1.9,0.58279891985931,0.42398461439935575
2025-12-14 17:00:00,Genoa,Inter,OU 3.5,Under,0.6509377195935202,1.536245281076126,1.9,0.4842710529268535,0.23678166722768834
2025-12-14 17:00:00,Genoa,Inter,OU 3.5,Under,0.6509377195935202,1.536245281076126,1.9,0.4842710529268535,0.23678166722768834
2025-12-14 17:00:00,Genoa,Inter,OU 3.5,Under,0.6509377195935202,1.536245281076126,1.9,0.4842710529268535,0.23678166722768834
