date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
2025-12-14 19:45:00,Bologna,Juventus,1X2,H,0.4350791546961215,2.298432340888508,2.79,real,0.09348225715706898,0.21387084160217906
2025-12-14 19:45:00,Bologna,Juventus,1X2,D,0.23036486866835285,4.340939683123559,3.25,real,-0.06288292952671073,-0.2513141768278533
2025-12-14 19:45:00,Bologna,Juventus,1X2,A,0.3345559766355257,2.989036423908896,2.61,real,-0.030599327630358053,-0.12680890098127795
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Over,0.7787331641605097,1.2841369111048717,1.9,real,0.7231776086049542,0.4795930119049685
2025-12-14 19:45:00,Bologna,Juventus,OU 1.5,Under,0.22126683583949036,4.519430108926998,1.9,real,0.1657112802839348,-0.5795930119049684
