date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
2025-12-13 15:00:00,Angers,Auxerre,1X2,H,0.3426853656865835,2.9181286980156305,2.0,real,0.009352032353250161,-0.31462926862683305
2025-12-13 15:00:00,Angers,Auxerre,1X2,D,0.1666865688844904,5.999283605705357,2.0,real,-0.1666467644488429,-0.6666268622310192
2025-12-13 15:00:00,Angers,Auxerre,1X2,A,0.4906280654289263,2.0382038257957396,2.0,real,0.15729473209559297,-0.01874386914214743
2025-12-13 15:00:00,Angers,Auxerre,OU 1.5,Under,0.061020118193887286,16.388037742283093,1.9,real,-0.4389798818061127,-0.8840617754316141
2025-12-13 15:00:00,Angers,Auxerre,OU 1.5,Over,0.9389798818061129,1.0649855437546925,1.9,real,0.4389798818061129,0.7840617754316144
2025-12-13 15:00:00,Angers,Auxerre,OU 2.5,Under,0.21900632458394764,4.566078180160904,1.9,real,-0.28099367541605236,-0.5838879832904995
2025-12-13 15:00:00,Angers,Auxerre,OU 2.5,Over,0.7809936754160524,1.280420100031256,1.9,real,0.28099367541605236,0.4838879832904994
2025-12-13 15:00:00,Angers,Auxerre,OU 3.5,Under,0.27040326803829773,3.6981801560858654,1.9,real,-0.22959673196170227,-0.4862337907272344
2025-12-13 15:00:00,Angers,Auxerre,OU 3.5,Over,0.7295967319617024,1.3706201743958626,1.9,real,0.22959673196170238,0.3862337907272344
2025-12-13 15:00:00,Angers,Auxerre,TG Interval,0-3,0.27040326803829773,3.6981801560858654,3.0,real,-0.06293006529503559,-0.18879019588510682
2025-12-13 15:00:00,Angers,Auxerre,TG Interval,1-3,0.2562887431831027,3.9018490924728635,3.0,real,-0.07704459015023063,-0.23113377045069194
2025-12-13 15:00:00,Angers,Auxerre,TG Interval,2-4,0.34861491902318364,2.8684945635774635,3.0,real,0.01528158568985033,0.04584475706955082
2025-12-13 15:00:00,Angers,Auxerre,TG Interval,2-5,0.4877827622742238,2.0500929457564876,3.0,real,0.15444942894089048,0.46334828682267126
2025-12-13 15:00:00,Angers,Auxerre,TG Interval,3-6,0.5257054514281511,1.9022058783742164,3.0,real,0.19237211809481775,0.5771163542844531
2025-12-13 17:00:00,Angers,Brest,1X2,H,0.40992007860892143,2.439499922505714,2.0,real,0.07658674527558812,-0.18015984278215713
2025-12-13 17:00:00,Angers,Brest,1X2,D,0.16570363738166577,6.034870542381013,2.0,real,-0.16762969595166755,-0.6685927252366685
2025-12-13 17:00:00,Angers,Brest,1X2,A,0.42437628400941285,2.3563993504826004,2.0,real,0.09104295067607954,-0.1512474319811743
2025-12-13 17:00:00,Angers,Brest,OU 1.5,Under,0.05402936028721172,18.508455304378113,1.9,real,-0.4459706397127883,-0.8973442154542978
2025-12-13 17:00:00,Angers,Brest,OU 1.5,Over,0.9459706397127884,1.0571152613189092,1.9,real,0.4459706397127884,0.7973442154542978
2025-12-13 17:00:00,Angers,Brest,OU 2.5,Under,0.20743943211774296,4.820684234386056,1.9,real,-0.29256056788225704,-0.6058650789762884
2025-12-13 17:00:00,Angers,Brest,OU 2.5,Over,0.792560567882257,1.2617332233321001,1.9,real,0.29256056788225704,0.5058650789762884
2025-12-13 17:00:00,Angers,Brest,OU 3.5,Under,0.24850674424645627,4.024035657592662,1.9,real,-0.25149325575354375,-0.5278371859317331
2025-12-13 17:00:00,Angers,Brest,OU 3.5,Over,0.7514932557535438,1.330683931417683,1.9,real,0.25149325575354375,0.42783718593173314
2025-12-13 17:00:00,Angers,Brest,TG Interval,0-3,0.24850674424645627,4.024035657592662,3.0,real,-0.08482658908687704,-0.25447976726063115
2025-12-13 17:00:00,Angers,Brest,TG Interval,1-3,0.23626812667850877,4.23247948869847,3.0,real,-0.09706520665482454,-0.29119561996447363
2025-12-13 17:00:00,Angers,Brest,TG Interval,2-4,0.3285353134088229,3.043812823724126,3.0,real,-0.004798019924510399,-0.014394059773531254
2025-12-13 17:00:00,Angers,Brest,TG Interval,2-5,0.46586728456308885,2.146534073406431,3.0,real,0.13253395122975553,0.3976018536892665
2025-12-13 17:00:00,Angers,Brest,TG Interval,3-6,0.5126062683822915,1.9508150049663848,3.0,real,0.1792729350489582,0.5378188051468746
2025-12-13 19:00:00,Angers,Clermont,1X2,H,0.23598049915767505,4.237638294560222,2.0,real,-0.09735283417565826,-0.5280390016846499
2025-12-13 19:00:00,Angers,Clermont,1X2,D,0.1578749553678413,6.334126889664333,2.0,real,-0.17545837796549202,-0.6842500892643174
2025-12-13 19:00:00,Angers,Clermont,1X2,A,0.6061445454744837,1.6497715065920626,2.0,real,0.2728112121411504,0.21228909094896742
2025-12-13 19:00:00,Angers,Clermont,OU 1.5,Under,0.07115166449057567,14.054484981619146,1.9,real,-0.42884833550942436,-0.8648118374679062
2025-12-13 19:00:00,Angers,Clermont,OU 1.5,Over,0.9288483355094245,1.0766020261548432,1.9,real,0.42884833550942447,0.7648118374679065
2025-12-13 19:00:00,Angers,Clermont,OU 2.5,Under,0.2348447989436756,4.258131346736091,1.9,real,-0.2651552010563244,-0.5537948820070164
2025-12-13 19:00:00,Angers,Clermont,OU 2.5,Over,0.7651552010563244,1.306924397324182,1.9,real,0.2651552010563244,0.45379488200701634
2025-12-13 19:00:00,Angers,Clermont,OU 3.5,Under,0.2989619033996973,3.344907791355106,1.9,real,-0.2010380966003027,-0.4319723835405751
2025-12-13 19:00:00,Angers,Clermont,OU 3.5,Over,0.7010380966003028,1.4264560012494591,1.9,real,0.2010380966003028,0.33197238354057523
