date,home,away,ft_home,ft_away,p_home,p_draw,p_away,p_over25,p_under25,p_btts_yes,p_btts_no,odds_home,odds_draw,odds_away,odds_over,odds_under,actual_home_win,actual_draw,actual_away_win,actual_over25,actual_btts,EV_home,EV_draw,EV_away,EV_over25,EV_under25,actual_under25,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,actual_btts_no
2025-01-14,Brentford,Man City,2,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,5.18,4.51,1.61,1.44,2.9,False,True,False,True,True,1.6564295259661281,0.1983444821318361,-0.643437395366613,-0.2145454545454546,0.31818181818181834,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-14,Nottingham,Liverpool,1,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,5.7,4.3,1.62,1.64,2.44,False,True,False,False,True,1.9230981270283651,0.14254573684410077,-0.6412227208036727,-0.10545454545454558,0.10909090909090913,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-15,Everton,Aston Villa,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.55,3.13,2.35,2.35,1.65,False,False,True,False,False,0.820526026482578,-0.16833298690185217,-0.4795514777090314,0.28181818181818175,-0.25,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-15,Leicester,C Palace,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,4.07,3.63,1.97,1.91,1.99,False,False,True,False,False,1.087194627544815,-0.035478831454863746,-0.5637091111007625,0.041818181818181754,-0.09545454545454535,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-15,Newcastle,Wolves,3,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.37,5.4,8.5,1.51,2.66,True,False,False,True,False,-0.29743080104756836,0.43482487882747556,0.8824733784992482,-0.1763636363636364,0.20909090909090922,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-15,Arsenal,Tottenham,2,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.38,5.35,8.2,1.54,2.6,True,False,False,True,True,-0.29230255871944855,0.4215394632827767,0.8160331416110393,-0.16000000000000003,0.18181818181818188,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-16,Ipswich,Brighton,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.94,3.75,1.97,1.79,2.12,False,False,True,False,False,1.0205274772792556,-0.0035938341475864055,-0.5637091111007625,-0.023636363636363678,-0.036363636363636265,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-16,Man Utd,Southampton,3,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.29,6.1,11.0,1.58,2.47,True,False,False,True,True,-0.3384567396725279,0.6208206964532592,1.436142019234321,-0.13818181818181818,0.12272727272727302,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-18,Newcastle,Bournemouth,1,4,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.66,4.25,5.2,1.54,2.61,False,False,True,True,True,-0.1487117735320902,0.12926032129940213,0.15163077272895187,-0.16000000000000003,0.1863636363636365,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-18,Brentford,Liverpool,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,6.33,5.0,1.49,1.35,3.36,False,False,True,False,False,2.246177393699921,0.32854155446988464,-0.6700134901218965,-0.26363636363636367,0.5272727272727273,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-18,Leicester,Fulham,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,4.65,3.79,1.81,1.85,2.06,False,False,True,False,False,1.3846326825757718,0.007034498288172708,-0.5991439041078072,0.009090909090909038,-0.06363636363636349,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-18,West Ham,C Palace,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.86,3.32,2.66,2.06,1.85,False,False,True,False,False,0.4666773058423024,-0.11784840783199657,-0.4108965662578823,0.12363636363636354,-0.15909090909090895,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-18,Arsenal,Aston Villa,2,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.57,4.35,6.1,1.76,2.14,False,True,False,True,True,-0.19486595448516963,0.15583115238879963,0.35095148339357807,-0.040000000000000036,-0.027272727272727115,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-19,Everton,Tottenham,3,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.56,3.51,2.85,1.88,2.02,True,False,False,True,True,0.3128300359987042,-0.06736382876214098,-0.36881774956201674,0.025454545454545396,-0.08181818181818168,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-19,Man Utd,Brighton,1,3,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.34,3.45,3.25,1.83,2.08,False,False,True,True,True,0.2000087047800656,-0.08330632741577948,-0.2802307670444051,-0.0018181818181818299,-0.05454545454545445,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-19,Nottingham,Southampton,3,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.37,5.15,9.23,1.69,2.25,True,False,False,True,True,-0.29743080104756836,0.36839780110398146,1.0441446215938894,-0.07818181818181824,0.02272727272727293,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-19,Ipswich,Man City,0,6,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,8.5,5.5,1.37,1.51,2.66,False,False,True,True,False,3.3590059789019477,0.4613957099168733,-0.6965895848771799,-0.1763636363636364,0.20909090909090922,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-20,Chelsea,Wolves,3,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.44,5.25,6.8,1.41,3.03,True,False,False,True,True,-0.2615331047507289,0.39496863219337897,0.5059787027993985,-0.23090909090909106,0.3772727272727272,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-25,Wolves,Arsenal,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,5.93,4.15,1.61,1.96,1.94,False,False,True,False,False,2.0410477005751235,0.1026894902100044,-0.643437395366613,0.06909090909090909,-0.11818181818181817,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-25,Southampton,Newcastle,1,3,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,6.62,5.04,1.47,1.49,2.74,False,False,True,True,True,2.394896421215399,0.33916988690564387,-0.674442839247777,-0.18727272727272737,0.2454545454545456,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-25,Bournemouth,Nottingham,5,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.97,3.73,3.94,1.78,2.14,True,False,False,True,False,0.010263738639627817,-0.008908000365466018,-0.127418222201525,-0.029090909090909167,-0.027272727272727115,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-25,Brighton,Everton,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.74,3.69,5.42,2.05,1.86,False,False,True,False,False,-0.10768583490713068,-0.01953633280122502,0.2003536131136383,0.11818181818181794,-0.15454545454545443,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-01-25,Liverpool,Ipswich,4,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.1,12.25,24.5,1.29,3.75,True,False,False,True,True,-0.4358933439068067,2.2549268084512177,4.425952679203715,-0.2963636363636364,0.7045454545454546,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-25,Man City,Chelsea,3,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.39,3.89,2.85,1.46,2.84,True,False,False,True,True,0.22564991642066534,0.033605329377570436,-0.36881774956201674,-0.20363636363636373,0.290909090909091,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-26,Tottenham,Leicester,1,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.51,5.05,5.85,1.34,3.4,False,False,True,True,True,-0.2256354084538893,0.3418269700145835,0.29558461932007063,-0.26909090909090905,0.5454545454545456,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-26,C Palace,Brentford,1,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.97,3.8,3.84,1.61,2.43,False,False,True,True,True,0.010263738639627817,0.009691581397112348,-0.14956496783092788,-0.12181818181818183,0.10454545454545472,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-26,Aston Villa,West Ham,1,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.47,4.9,6.9,1.61,2.43,False,True,False,False,True,-0.246148377766369,0.30197072338048714,0.5281254484288016,-0.12181818181818183,0.10454545454545472,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-01-26,Fulham,Man Utd,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.4,3.55,3.03,1.89,2.01,False,False,True,False,False,0.23077815874878516,-0.05673549632638186,-0.3289536074290915,0.030909090909090775,-0.08636363636363642,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-01,Nottingham,Brighton,7,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.68,3.45,2.74,1.83,2.07,True,False,False,True,False,0.3743689439361435,-0.08330632741577948,-0.39317916975435996,-0.0018181818181818299,-0.05909090909090908,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-01,Newcastle,Fulham,1,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.77,3.82,4.91,1.71,2.24,False,False,True,True,True,-0.09230110792277091,0.015005747614991849,0.08740521040368332,-0.06727272727272737,0.0181818181818183,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-01,Ipswich,Southampton,1,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.91,3.75,4.18,1.76,2.16,False,False,True,True,True,-0.020505715329091734,-0.0035938341475864055,-0.074266032690958,-0.040000000000000036,-0.018181818181818077,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-01,Bournemouth,Liverpool,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,4.66,4.26,1.72,1.47,2.78,False,False,True,False,False,1.3897609249038916,0.13191740440834177,-0.6190759751742698,-0.19818181818181824,0.26363636363636367,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-01,Everton,Leicester,4,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.96,3.34,4.53,2.34,1.66,True,False,False,True,False,0.005135496311508003,-0.11253424161411707,0.0032475770119522185,0.27636363636363614,-0.24545454545454537,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-01,Wolves,Aston Villa,2,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.32,3.48,2.28,1.88,2.04,True,False,False,False,False,0.7025764529358196,-0.07533507808896023,-0.4950541996496135,0.025454545454545396,-0.07272727272727264,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-02,Brentford,Tottenham,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.97,4.21,3.51,1.38,3.18,False,False,True,False,False,0.010263738639627817,0.1186319888636429,-0.22264922840795753,-0.24727272727272742,0.44545454545454555,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-02,Man Utd,C Palace,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.78,3.73,4.97,1.97,1.93,False,False,True,False,False,-0.08717286559465098,-0.008908000365466018,0.1006932577813251,0.07454545454545447,-0.12272727272727268,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-02,Arsenal,Man City,5,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.91,4.17,3.77,1.6,2.44,True,False,False,True,True,-0.020505715329091734,0.1080036564278839,-0.16506768977150987,-0.12727272727272732,0.10909090909090913,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-03,Chelsea,West Ham,2,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.29,6.55,9.45,1.34,3.34,True,False,False,True,True,-0.3384567396725279,0.740389436355549,1.0928674619785759,-0.26909090909090905,0.5181818181818183,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-12,Everton,Liverpool,2,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,7.9,4.65,1.45,1.83,2.05,False,True,False,True,True,3.051311439214752,0.23554364565699282,-0.6788721883736577,-0.0018181818181818299,-0.06818181818181823,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-14,Brighton,Chelsea,3,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.95,3.78,2.36,1.6,2.46,True,False,False,True,False,0.512831486795382,0.004377415179232846,-0.47733680314609117,-0.12727272727272732,0.11818181818181817,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-15,Leicester,Arsenal,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,10.15,5.52,1.33,1.74,2.2,False,False,True,False,False,4.205165963041738,0.46670987613475257,-0.7054482831289411,-0.050909090909091015,2.220446049250313e-16,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-15,Southampton,Bournemouth,1,3,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,6.32,4.79,1.51,1.52,2.62,False,False,True,True,True,2.241049151371801,0.27274280918214955,-0.6655841409960159,-0.170909090909091,0.19090909090909114,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-15,Man City,Newcastle,4,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.09,4.07,3.29,1.38,3.11,True,False,False,True,False,0.07180264657706714,0.08143282533848617,-0.271372068792644,-0.24727272727272742,0.4136363636363638,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-15,West Ham,Brentford,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.4,3.71,2.93,1.6,2.46,False,False,True,False,False,0.23077815874878516,-0.014222166583345519,-0.3511003530584944,-0.12727272727272732,0.11818181818181817,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-15,Aston Villa,Ipswich,1,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.44,4.99,7.41,1.56,2.53,False,True,False,False,True,-0.2615331047507289,0.325884471360945,0.6410738511387564,-0.14909090909090916,0.1499999999999999,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-15,Fulham,Nottingham,2,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.12,3.55,3.63,1.98,1.93,True,False,False,True,True,0.08718737356142703,-0.05673549632638186,-0.1960731336526741,0.07999999999999985,-0.12272727272727268,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-15,C Palace,Everton,1,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.0,3.25,4.53,2.62,1.53,False,False,True,True,True,0.025648465623987704,-0.13644798959457494,0.0032475770119522185,0.42909090909090897,-0.30454545454545445,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-16,Liverpool,Wolves,2,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.23,7.1,12.75,1.43,2.87,True,False,False,True,True,-0.36922619364124754,0.8865290073472363,1.8237100677488725,-0.22000000000000008,0.3045454545454547,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-16,Tottenham,Man Utd,1,0,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.21,3.9,3.13,1.52,2.64,True,False,False,False,False,0.13334155451450647,0.036262412486510076,-0.30680686179968863,-0.170909090909091,0.20000000000000018,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-19,Aston Villa,Liverpool,2,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.97,4.04,1.88,1.6,2.48,False,True,False,True,True,1.0359122042636155,0.07346157601166681,-0.5836411821672252,-0.12727272727272732,0.12727272727272743,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-21,Leicester,Brentford,0,4,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.74,3.86,1.99,1.63,2.4,False,False,True,True,False,0.9179626307168571,0.025634080050751074,-0.5592797619748819,-0.11090909090909107,0.09090909090909105,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-22,Everton,Man Utd,2,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.67,3.15,2.97,2.29,1.68,False,True,False,True,True,0.36924070160802347,-0.16301882068397267,-0.3422416548067333,0.24909090909090903,-0.23636363636363633,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-22,Southampton,Brighton,0,4,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,5.83,4.51,1.57,1.52,2.62,False,False,True,True,False,1.989765277293924,0.1983444821318361,-0.6522960936183742,-0.170909090909091,0.19090909090909114,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-22,Fulham,C Palace,0,2,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,2.1,3.49,3.77,2.0,1.9,False,False,True,False,False,0.07693088890518718,-0.07267799498002037,-0.16506768977150987,0.09090909090909083,-0.13636363636363635,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-22,Ipswich,Tottenham,1,4,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,3.42,3.85,2.1,1.51,2.66,False,False,True,True,True,0.7538588762170189,0.022976996941811212,-0.5349183417825387,-0.1763636363636364,0.20909090909090922,False,1.85,1.95,0.08496240601503757,-0.1936090225563909,False
2025-02-22,Arsenal,West Ham,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.29,5.82,12.73,1.85,2.07,False,False,True,False,False,-0.3384567396725279,0.546422369402946,1.8192807186229918,0.009090909090909038,-0.05909090909090908,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
2025-02-22,Bournemouth,Wolves,0,1,0.5128242328119939,0.26570831089397695,0.2214674562940292,0.5454545454545454,0.4545454545454546,0.5864661654135338,0.4135338345864662,1.66,4.21,5.27,1.71,2.24,False,False,True,False,False,-0.1487117735320902,0.1186319888636429,0.16713349466953376,-0.06727272727272737,0.0181818181818183,True,1.85,1.95,0.08496240601503757,-0.1936090225563909,True
