date,home,away,market,outcome,prob,odds,edge,EV
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,TG Interval,0-3,0.7184507581812751,3.0,0.3851174248479418,1.1553522745438256
2025-12-07 16:15:00,AJ Auxerre,FC Metz,TG Interval,0-3,0.7184507581812751,3.0,0.3851174248479418,1.1553522745438256
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,TG Interval,0-3,0.7184507581812751,3.0,0.3851174248479418,1.1553522745438256
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,TG Interval,0-3,0.7184507581812751,3.0,0.3851174248479418,1.1553522745438256
2025-12-07 16:15:00,Le Havre AC,Paris FC,TG Interval,2-5,0.6406960260913125,3.0,0.3073626927579792,0.9220880782739376
2025-12-13 20:05:00,Paris FC,Toulouse,TG Interval,2-5,0.6398294211951748,3.0,0.3064960878618415,0.9194882635855244
2025-12-07 19:45:00,Lorient,Lyon,TG Interval,2-5,0.6396608067309537,3.0,0.3063274733976204,0.9189824201928611
2025-12-12 19:45:00,Angers SCO,Nantes,TG Interval,2-5,0.6282733696264792,3.0,0.29494003629314586,0.8848201088794374
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,TG Interval,2-5,0.6176717383308358,3.0,0.28433840499750246,0.8530152149925074
2025-12-07 16:15:00,AJ Auxerre,FC Metz,TG Interval,2-5,0.6176717383308358,3.0,0.28433840499750246,0.8530152149925074
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,TG Interval,2-5,0.6176717383308358,3.0,0.28433840499750246,0.8530152149925074
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,TG Interval,2-5,0.6176717383308358,3.0,0.28433840499750246,0.8530152149925074
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,TG Interval,1-3,0.6162535391163233,3.0,0.28292020578299,0.8487606173489699
2025-12-07 16:15:00,AJ Auxerre,FC Metz,TG Interval,1-3,0.6162535391163233,3.0,0.28292020578299,0.8487606173489699
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,TG Interval,1-3,0.6162535391163233,3.0,0.28292020578299,0.8487606173489699
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,TG Interval,1-3,0.6162535391163233,3.0,0.28292020578299,0.8487606173489699
2025-12-07 16:15:00,Le Havre AC,Paris FC,TG Interval,0-3,0.6090700351456273,3.0,0.275736701812294,0.8272101054368819
2025-12-07 14:00:00,Nice,Angers SCO,TG Interval,2-5,0.6080995377972043,3.0,0.27476620446387096,0.8242986133916128
2025-12-06 16:00:00,Nantes,Racing Club de Lens,OU 1.5,Over,0.9350491470223881,1.9,0.43504914702238806,0.7765933793425372
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,TG Interval,2-5,0.5846056051884607,3.0,0.2512722718551274,0.7538168155653822
2025-12-13 20:05:00,Paris FC,Toulouse,TG Interval,0-3,0.5763086793859094,3.0,0.24297534605257604,0.728926038157728
2025-12-07 19:45:00,Lorient,Lyon,TG Interval,0-3,0.5694117508320671,3.0,0.23607841749873376,0.7082352524962012
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,OU 1.5,Over,0.8879803960963141,1.9,0.3879803960963141,0.6871627525829966
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,TG Interval,3-6,0.5601661551872797,3.0,0.22683282185394643,0.6804984655618393
2025-12-07 14:00:00,Nice,Angers SCO,TG Interval,3-6,0.5596880861589224,3.0,0.2263547528255891,0.6790642584767672
2025-12-07 14:00:00,Nice,Angers SCO,OU 1.5,Over,0.8702034535093275,1.9,0.3702034535093275,0.6533865616677221
2025-12-12 19:45:00,Angers SCO,Nantes,TG Interval,3-6,0.5483184203412874,3.0,0.2149850870079541,0.6449552610238622
2025-12-07 16:15:00,Le Havre AC,Paris FC,TG Interval,1-3,0.5417995602466359,3.0,0.20846622691330258,0.6253986807399077
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,TG Interval,2-4,0.5414133936334337,3.0,0.20808006030010034,0.6242401809003009
2025-12-07 16:15:00,AJ Auxerre,FC Metz,TG Interval,2-4,0.5414133936334337,3.0,0.20808006030010034,0.6242401809003009
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,TG Interval,2-4,0.5414133936334337,3.0,0.20808006030010034,0.6242401809003009
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,TG Interval,2-4,0.5414133936334337,3.0,0.20808006030010034,0.6242401809003009
2025-12-07 16:15:00,Le Havre AC,Paris FC,TG Interval,2-4,0.5375001163390802,3.0,0.20416678300574692,0.6125003490172407
2025-12-12 19:45:00,Angers SCO,Nantes,OU 1.5,Over,0.8401338870955954,1.9,0.34013388709559544,0.5962543854816313
2025-12-06 16:00:00,Nantes,Racing Club de Lens,TG Interval,3-6,0.5320281754156906,3.0,0.19869484208235727,0.5960845262470718
2025-12-13 20:05:00,Paris FC,Toulouse,TG Interval,2-4,0.5295972447864459,3.0,0.19626391145311256,0.5887917343593376
2025-12-07 19:45:00,Lorient,Lyon,TG Interval,2-4,0.5279857528158548,3.0,0.1946524194825215,0.5839572584475645
2025-12-07 19:45:00,Lorient,Lyon,TG Interval,3-6,0.5259935827822388,3.0,0.19266024944890553,0.5779807483467165
2025-12-13 20:05:00,Paris FC,Toulouse,TG Interval,3-6,0.5226965261157588,3.0,0.18936319278242547,0.5680895783472764
2025-12-13 20:05:00,Paris FC,Toulouse,TG Interval,1-3,0.5169241688860902,3.0,0.18359083555275685,0.5507725066582705
2025-12-07 19:45:00,Lorient,Lyon,TG Interval,1-3,0.5117207377925859,3.0,0.17838740445925255,0.5351622133777576
2025-12-07 19:45:00,Lorient,Lyon,OU 1.5,Over,0.8040508671244854,1.9,0.30405086712448537,0.5276966475365221
2025-12-07 16:15:00,Le Havre AC,Paris FC,TG Interval,3-6,0.5066914809000812,3.0,0.1733581475667479,0.5200744427002437
2025-12-13 20:05:00,Paris FC,Toulouse,OU 1.5,Over,0.7996190238772589,1.9,0.2996190238772589,0.5192761453667918
2025-12-12 19:45:00,Angers SCO,Nantes,TG Interval,0-3,0.5056106028500306,3.0,0.17227726951669725,0.5168318085500916
2025-12-12 19:45:00,Angers SCO,Nantes,TG Interval,2-4,0.5047895317636977,3.0,0.17145619843036436,0.514368595291093
2025-12-06 16:00:00,Nantes,Racing Club de Lens,TG Interval,2-5,0.4979857915869892,3.0,0.16465245825365588,0.49395737476096757
2025-12-07 16:15:00,Le Havre AC,Paris FC,OU 1.5,Over,0.7788109677710153,1.9,0.27881096777101533,0.4797408387649291
2025-12-06 16:00:00,Nantes,Racing Club de Lens,OU 2.5,Over,0.7748634918266438,1.9,0.2748634918266438,0.47224063447062314
2025-12-07 14:00:00,Nice,Angers SCO,TG Interval,2-4,0.4758874652330908,3.0,0.14255413189975746,0.4276623956992722
2025-12-12 19:45:00,Angers SCO,Nantes,TG Interval,1-3,0.46082885299204956,3.0,0.12749551965871625,0.3824865589761486
2025-12-06 16:00:00,Nantes,Racing Club de Lens,OU 3.5,Over,0.7185347847914296,1.9,0.21853478479142963,0.36521609110371633
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,OU 3.5,Under,0.7184507581812751,1.9,0.21845075818127513,0.36505644054442277
2025-12-07 16:15:00,AJ Auxerre,FC Metz,OU 3.5,Under,0.7184507581812751,1.9,0.21845075818127513,0.36505644054442277
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,OU 3.5,Under,0.7184507581812751,1.9,0.21845075818127513,0.36505644054442277
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,OU 3.5,Under,0.7184507581812751,1.9,0.21845075818127513,0.36505644054442277
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,TG Interval,2-4,0.44789139361512165,3.0,0.11455806028178833,0.34367418084536494
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,OU 2.5,Over,0.7043298844402859,1.9,0.20432988444028588,0.3382267804365431
2025-12-07 14:00:00,Nice,Angers SCO,TG Interval,0-3,0.4458272704456892,3.0,0.11249393711235589,0.33748181133706767
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,OU 1.5,Over,0.6950882193130354,1.9,0.19508821931303544,0.3206676166947673
2025-12-07 16:15:00,AJ Auxerre,FC Metz,OU 1.5,Over,0.6950882193130354,1.9,0.19508821931303544,0.3206676166947673
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,OU 1.5,Over,0.6950882193130354,1.9,0.19508821931303544,0.3206676166947673
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,OU 1.5,Over,0.6950882193130354,1.9,0.19508821931303544,0.3206676166947673
2025-12-06 20:05:00,Paris Saint-Germain FC,Stade Rennais FC 1901,TG Interval,3-6,0.43244745238153603,3.0,0.09911411904820272,0.2973423571446081
2025-12-07 16:15:00,AJ Auxerre,FC Metz,TG Interval,3-6,0.43244745238153603,3.0,0.09911411904820272,0.2973423571446081
2025-12-13 16:00:00,Stade Rennais FC 1901,Stade Brestois 29,TG Interval,3-6,0.43244745238153603,3.0,0.09911411904820272,0.2973423571446081
2025-12-13 18:00:00,FC Metz,Paris Saint-Germain FC,TG Interval,3-6,0.43244745238153603,3.0,0.09911411904820272,0.2973423571446081
2025-12-07 14:00:00,Nice,Angers SCO,OU 2.5,Over,0.6783951511981013,1.9,0.17839515119810134,0.28895078727639256
2025-12-07 14:00:00,Nice,Angers SCO,TG Interval,1-3,0.4111943351608444,3.0,0.0778610018275111,0.2335830054825332
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,1X2,H,0.6123839086894273,2.0,0.27905057535609396,0.22476781737885454
2025-12-12 19:45:00,Angers SCO,Nantes,OU 2.5,Over,0.6387812873747987,1.9,0.13878128737479867,0.21368444601211745
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,TG Interval,0-3,0.40291355194591155,3.0,0.06958021861257824,0.2087406558377347
2025-12-07 16:15:00,Le Havre AC,Paris FC,OU 3.5,Under,0.6090700351456273,1.9,0.1090700351456273,0.1572330667766919
2025-12-06 16:00:00,Nantes,Racing Club de Lens,1X2,H,0.5724327043687599,2.0,0.2390993710354266,0.14486540873751985
2025-12-06 18:00:00,Toulouse,RC Strasbourg Alsace,OU 3.5,Over,0.5970864480540884,1.9,0.09708644805408839,0.13446425130276785
2025-12-07 19:45:00,Lorient,Lyon,OU 2.5,Over,0.5939426574788762,1.9,0.0939426574788762,0.12849104920986476
2025-12-13 20:05:00,Paris FC,Toulouse,OU 2.5,Over,0.5887815014037868,1.9,0.08878150140378682,0.11868485266719486
2025-12-13 20:05:00,Paris FC,Toulouse,OU 3.5,Under,0.5763086793859094,1.9,0.07630867938590935,0.09498649083322763
