date,home,away,market,outcome,prob,odds,edge,EV
2025-08-30 14:00:00,Wolves,Everton,TG Interval,0-3,0.9696324221235588,3.0,0.6362990887902256,1.9088972663706762
2025-08-30 14:00:00,Man United,Burnley,TG Interval,0-3,0.9305816672217162,3.0,0.5972483338883829,1.7917450016651486
2025-08-31 13:00:00,Nott'm Forest,West Ham,TG Interval,0-3,0.9257813524165984,3.0,0.592448019083265,1.7773440572497954
2025-08-30 11:30:00,Chelsea,Fulham,TG Interval,0-3,0.8781216922059304,3.0,0.544788358872597,1.634365076617791
2025-08-31 15:30:00,Liverpool,Arsenal,TG Interval,0-3,0.849724527226934,3.0,0.5163911938936008,1.5491735816808019
2025-08-30 14:00:00,Tottenham,Bournemouth,TG Interval,0-3,0.8485750293597103,3.0,0.515241696026377,1.5457250880791307
2025-08-31 18:00:00,Aston Villa,Crystal Palace,TG Interval,0-3,0.8092876554679818,3.0,0.47595432213464844,1.4278629664039455
2025-08-31 13:00:00,Brighton,Man City,TG Interval,0-3,0.7679112598430152,3.0,0.4345779265096819,1.3037337795290456
2025-08-30 11:30:00,Chelsea,Fulham,TG Interval,1-3,0.7255145957791143,3.0,0.39218126244578094,1.1765437873373426
2025-08-31 15:30:00,Liverpool,Arsenal,TG Interval,1-3,0.7197756762113275,3.0,0.3864423428779942,1.1593270286339825
2025-08-30 14:00:00,Tottenham,Bournemouth,TG Interval,1-3,0.719431949301188,3.0,0.3860986159678547,1.158295847903564
2025-08-31 13:00:00,Nott'm Forest,West Ham,TG Interval,1-3,0.7169355468940352,3.0,0.38360221356070184,1.1508066406821054
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,0-3,0.7155547663855398,3.0,0.3822214330522065,1.1466642991566194
2025-08-30 14:00:00,Man United,Burnley,TG Interval,1-3,0.7139694279252364,3.0,0.3806360945919031,1.1419082837757095
2025-08-31 18:00:00,Aston Villa,Crystal Palace,TG Interval,1-3,0.703965307220846,3.0,0.37063197388751273,1.111895921662538
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,2-5,0.6939345201541551,3.0,0.3606011868208218,1.0818035604624656
2025-08-31 13:00:00,Brighton,Man City,TG Interval,1-3,0.6817390576318355,3.0,0.3484057242985022,1.0452171728955064
2025-08-31 13:00:00,Brighton,Man City,TG Interval,2-5,0.6637312065542209,3.0,0.3303978732208876,0.9911936196626627
2025-08-30 14:00:00,Wolves,Everton,TG Interval,1-3,0.6560096213343549,3.0,0.3226762880010216,0.9680288640030648
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,1-3,0.647901986432887,3.0,0.3145686530995537,0.943705959298661
2025-08-31 18:00:00,Aston Villa,Crystal Palace,TG Interval,2-5,0.6302239496260631,3.0,0.2968906162927298,0.8906718488781893
2025-08-30 14:00:00,Wolves,Everton,OU 3.5,Under,0.9696324221235588,1.9,0.4696324221235588,0.8423016020347618
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,2-4,0.6140278312220379,3.0,0.28069449788870454,0.8420834936661135
2025-08-31 13:00:00,Brighton,Man City,TG Interval,2-4,0.6001595013435449,3.0,0.2668261680102116,0.8004785040306346
2025-08-30 14:00:00,Man United,Burnley,OU 3.5,Under,0.9305816672217162,1.9,0.4305816672217162,0.7681051677212607
2025-08-30 14:00:00,Tottenham,Bournemouth,TG Interval,2-5,0.5882087191865445,3.0,0.2548753858532112,0.7646261575596336
2025-08-31 15:30:00,Liverpool,Arsenal,TG Interval,2-5,0.5868051760136995,3.0,0.2534718426803662,0.7604155280410985
2025-08-31 13:00:00,Nott'm Forest,West Ham,OU 3.5,Under,0.9257813524165984,1.9,0.4257813524165984,0.7589845695915369
2025-08-31 18:00:00,Aston Villa,Crystal Palace,TG Interval,2-4,0.5795299170227375,3.0,0.24619658368940417,0.7385897510682125
2025-08-30 14:00:00,Wolves,Everton,OU 2.5,Under,0.8881355566839109,1.9,0.38813555668391087,0.6874575576994306
2025-08-30 11:30:00,Chelsea,Fulham,OU 3.5,Under,0.8781216922059304,1.9,0.3781216922059304,0.6684312151912677
2025-08-30 14:00:00,Tottenham,Bournemouth,TG Interval,2-4,0.5495450110621203,3.0,0.21621167772878697,0.6486350331863608
2025-08-31 15:30:00,Liverpool,Arsenal,TG Interval,2-4,0.5484873360698684,3.0,0.21515400273653512,0.6454620082096052
2025-08-30 11:30:00,Chelsea,Fulham,TG Interval,2-5,0.5479009917885888,3.0,0.21456765845525544,0.6437029753657662
2025-08-31 15:30:00,Liverpool,Arsenal,OU 3.5,Under,0.849724527226934,1.9,0.34972452722693403,0.6144766017311747
2025-08-30 14:00:00,Tottenham,Bournemouth,OU 3.5,Under,0.8485750293597103,1.9,0.3485750293597103,0.6122925557834495
2025-08-31 15:30:00,Liverpool,Arsenal,1X2,H,0.8041565829827961,2.0,0.4708232496494628,0.6083131659655923
2025-08-30 11:30:00,Chelsea,Fulham,TG Interval,2-4,0.5180433400215536,3.0,0.1847100066882203,0.5541300200646608
2025-08-31 18:00:00,Aston Villa,Crystal Palace,OU 3.5,Under,0.8092876554679818,1.9,0.30928765546798176,0.5376465453891652
2025-08-30 14:00:00,Man United,Burnley,OU 2.5,Under,0.8013690385522974,1.9,0.30136903855229735,0.522601173249365
2025-08-31 13:00:00,Nott'm Forest,West Ham,OU 2.5,Under,0.7920657328101124,1.9,0.2920657328101124,0.5049248923392136
2025-08-30 11:30:00,Chelsea,Fulham,1X2,H,0.733217058733065,2.0,0.39988372539973166,0.46643411746612995
2025-08-31 13:00:00,Brighton,Man City,OU 3.5,Under,0.7679112598430152,1.9,0.2679112598430152,0.45903139370172896
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,3-6,0.48441970033791465,3.0,0.15108636700458133,0.4532591010137439
2025-08-30 16:30:00,Leeds,Newcastle,OU 1.5,Over,0.75013336605407,1.9,0.25013336605407,0.4252533955027329
2025-08-31 13:00:00,Nott'm Forest,West Ham,TG Interval,2-5,0.4586040185983428,3.0,0.1252706852650095,0.3758120557950284
2025-08-30 16:30:00,Leeds,Newcastle,OU 3.5,Under,0.7155547663855398,1.9,0.21555476638553983,0.35955405613252567
2025-08-30 11:30:00,Chelsea,Fulham,OU 2.5,Under,0.7091473447017678,1.9,0.20914734470176777,0.3473799549333587
2025-08-30 16:30:00,Leeds,Newcastle,TG Interval,3-5,0.44855000964091496,3.0,0.11521667630758164,0.3456500289227449
2025-08-30 14:00:00,Man United,Burnley,TG Interval,2-5,0.44715839222491616,3.0,0.11382505889158284,0.3414751766747486
2025-08-31 13:00:00,Brighton,Man City,OU 1.5,Over,0.7025845797184948,1.9,0.20258457971849475,0.33491070146514
2025-08-31 13:00:00,Nott'm Forest,West Ham,TG Interval,2-4,0.4422047718084498,3.0,0.10887143847511649,0.32661431542534936
2025-08-30 14:00:00,Wolves,Everton,1X2,H,0.6553210994999605,2.0,0.3219877661666272,0.31064219899992107
2025-08-30 14:00:00,Wolves,Everton,DC,1X,0.9850371262507045,1.33,0.23315742700258424,0.3100993779134371
2025-08-31 15:30:00,Liverpool,Arsenal,DC,1X,0.9749560676567346,1.33,0.22307636840861433,0.29669156998345714
2025-08-30 14:00:00,Man United,Burnley,TG Interval,2-4,0.4320416881004381,3.0,0.09870835476710477,0.29612506430131424
2025-08-31 13:00:00,Brighton,Man City,TG Interval,3-6,0.43078292225708653,3.0,0.09744958892375322,0.29234876677125965
2025-08-30 14:00:00,Wolves,Everton,OU 1.5,Under,0.6772886093538772,1.9,0.17728860935387725,0.2868483577723666
2025-08-30 11:30:00,Chelsea,Fulham,DC,1X,0.9511694053047116,1.33,0.19928970605659135,0.26505530905526653
2025-08-31 15:30:00,Liverpool,Arsenal,OU 2.5,Under,0.6656867046932566,1.9,0.16568670469325664,0.2648047389171875
2025-08-30 14:00:00,Tottenham,Bournemouth,OU 2.5,Under,0.6640020785425702,1.9,0.1640020785425702,0.26160394923088326
2025-08-31 18:00:00,Aston Villa,Crystal Palace,OU 1.5,Over,0.6576254224137622,1.9,0.1576254224137622,0.24948830258614807
2025-08-31 13:00:00,Brighton,Man City,TG Interval,3-5,0.4048095587625747,3.0,0.07147622542924137,0.2144286762877241
2025-08-31 18:00:00,Aston Villa,Crystal Palace,1X2,H,0.5946912329782186,2.0,0.26135789964488526,0.18938246595643715
2025-08-30 14:00:00,Man United,Burnley,DC,1X,0.8844120885786951,1.33,0.13253238933057487,0.17626807780966458
