date,home,away,market,outcome,prob,odds,edge,EV
2025-08-30 17:00:00,Man City,Everton,TG Interval,2-5,0.6283033374866864,3.0,0.2949700041533531,0.8849100124600593
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,2-5,0.6283033374866864,3.0,0.2949700041533531,0.8849100124600593
2025-08-30 17:00:00,Man City,Everton,TG Interval,3-6,0.549899782921117,3.0,0.21656644958778365,0.6496993487633509
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,3-6,0.549899782921117,3.0,0.21656644958778365,0.6496993487633509
2025-08-30 17:00:00,Man City,Everton,OU 1.5,Over,0.8425758837841555,1.9,0.3425758837841555,0.6008941791898954
2025-08-31 19:30:00,Man United,Arsenal,OU 1.5,Over,0.8425758837841555,1.9,0.3425758837841555,0.6008941791898954
2025-08-30 17:00:00,Man City,Everton,TG Interval,2-4,0.5041479772962408,3.0,0.17081464396290752,0.5124439318887224
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,2-4,0.5041479772962408,3.0,0.17081464396290752,0.5124439318887224
2025-08-30 17:00:00,Man City,Everton,TG Interval,0-3,0.5020297323704123,3.0,0.16869639903707895,0.5060891971112369
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,0-3,0.5020297323704123,3.0,0.16869639903707895,0.5060891971112369
2025-08-30 17:00:00,Man City,Everton,TG Interval,1-3,0.45820124719507405,3.0,0.12486791386174073,0.37460374158522214
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,1-3,0.45820124719507405,3.0,0.12486791386174073,0.37460374158522214
2025-08-30 17:00:00,Man City,Everton,OU 2.5,Over,0.6415441435166872,1.9,0.1415441435166872,0.2189338726817056
2025-08-31 19:30:00,Man United,Arsenal,OU 2.5,Over,0.6415441435166872,1.9,0.1415441435166872,0.2189338726817056
