Date,Home,Away,Pick_1X2,Prob_1X2,Odds_1X2,Edge_1X2,EV_1X2,Pick_OU,Prob_OU,Odds_OU,Edge_OU,EV_OU,Higher
2025-08-29 21:45:00,Lens,Brest,1X2 A,95.7%,2.00,62.3%,0.91,OU 2.5 Over,100.0%,1.90,50.0%,0.90,OU (100.0%)
2025-08-30 18:00:00,Lorient,Lille,1X2 A,36.4%,2.00,3.1%,-0.27,OU 2.5 Over,74.5%,1.90,24.5%,0.42,OU (74.5%)
2025-08-30 20:00:00,Nantes,Auxerre,1X2 H,98.8%,2.00,65.5%,0.98,OU 2.5 Over,100.0%,1.90,50.0%,0.90,OU (100.0%)
2025-08-30 22:05:00,Toulouse,Paris SG,1X2 A,82.5%,2.00,49.2%,0.65,OU 2.5 Over,100.0%,1.90,50.0%,0.90,OU (100.0%)
2025-08-31 16:00:00,Angers,Rennes,1X2 A,100.0%,2.00,66.7%,1.00,OU 2.5 Over,100.0%,1.90,50.0%,0.90,OU (100.0%)
2025-08-31 18:15:00,Le Havre,Nice,1X2 H,72.4%,2.00,39.1%,0.45,OU 2.5 Under,60.6%,1.90,10.6%,0.15,1X2 (72.4%)
2025-08-31 18:15:00,Monaco,Strasbourg,1X2 H,59.8%,2.00,26.5%,0.20,OU 2.5 Under,95.5%,1.90,45.5%,0.81,OU (95.5%)
2025-08-31 21:45:00,Lyon,Marseille,1X2 A,39.4%,2.00,6.1%,-0.21,OU 2.5 Over,100.0%,1.90,50.0%,0.90,OU (100.0%)
