fixture_datetime,date,league,country,season,home,away,model_variant,mu_engine_mode,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_home_raw,mu_away_raw,mu_goal_multiplier,mu_anchor_home,mu_anchor_away,mu_elo_home,mu_elo_away,mu_xg_home,mu_xg_away,mu_pressure_home,mu_pressure_away,mu_weight_anchor,mu_weight_elo,mu_weight_xg,mu_weight_pressure,poisson_v2_enabled,poisson_v2_disp_alpha,poisson_v2_dep_strength,poisson_v2_dc_rho,mu_total,elo_hfa_used,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,quality_status,quality_critical,quality_issue_count,quality_flags,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2025-08-09T18:30:00,2025-08-09,Liga I,Romania,2025-2026,Universitatea Cluj,Petrolul Ploiesti,full,strict_module_weights_v1,2025-08-08T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4030640684938445,1.38470186657459,1.4030640684938445,1.38470186657459,1.0,1.5,1.4166666666666667,0.5,1.2382540530809991,1.252976190476191,1.622023809523809,1.7592800834991864,1.154815368875484,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.7877659350684345,58.0,0.5144775495887303,0.4855224504112697,0.5144775495887303,0.4855224504112697,OU25_OVER,,,,,,,0.5544413572160536,0.4455586427839464,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.0,1.9876601062647248,1.0,2.0,1.0,2.0,0,0,0,0,0,0,2025-08-09,2025-08-09,2025-08-09,1,1,
2025-08-10T15:30:00,2025-08-10,Liga I,Romania,2025-2026,Universitatea Craiova,AFC Hermannstadt,full,strict_module_weights_v1,2025-08-09T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4895117978449997,1.3943982662064678,1.4895117978449997,1.3943982662064678,1.0,1.5,1.4166666666666667,1.7539153369643437,0.7497972505255499,1.2059953856813586,1.824752360320091,1.6504856709129023,1.1862551376288932,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.8839100640514674,58.0,0.5357109062029546,0.4642890937970454,0.5357109062029546,0.4642890937970454,OU25_OVER,,,,,,,0.5702564127557873,0.4297435872442127,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.9876599710067375,1.99996711357973,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-10,2025-08-10,2025-08-10,1,0,
2025-08-10T18:30:00,2025-08-10,Liga I,Romania,2025-2026,FCSB,Unirea Slobozia,full,strict_module_weights_v1,2025-08-09T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.5118094858395628,1.346819702334529,1.5118094858395628,1.346819702334529,1.0,1.5,1.4166666666666667,1.999995350087105,0.998544241426464,1.3487473476759624,1.2531212768561757,1.4984924556474468,1.4680731692446871,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.858629188174092,58.0,0.5302607270511922,0.4697392729488078,0.5302607270511922,0.4697392729488078,OU25_OVER,,,,,,,0.5648725008209327,0.4351274991790673,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,1.9982977450998,1.999999995675662,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-10,2025-08-10,2025-08-10,0,1,
2025-08-11T16:00:00,2025-08-11,Liga I,Romania,2025-2026,FC Botosani,Arges Pitesti,full,strict_module_weights_v1,2025-08-10T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4505940362402978,1.4484956069721453,1.4505940362402978,1.4484956069721453,1.0,1.5,1.4166666666666667,1.9936349562370397,1.0021216812543203,1.3070806810092956,1.5447879435228422,1.2978414814570791,1.581679145197343,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.899089643212444,58.0,0.5389078110432227,0.4610921889567773,0.5389078110432227,0.4610921889567773,OU25_OVER,,,,,,,0.5734186432963042,0.4265813567036958,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,1.999126703667327,1.999071448224432,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-11,2025-08-11,2025-08-11,3,1,
2025-08-11T18:30:00,2025-08-11,Liga I,Romania,2025-2026,Oţelul,Rapid,full,strict_module_weights_v1,2025-08-10T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.3531959269986975,1.3969486955829773,1.3531959269986975,1.3969486955829773,1.0,1.5,1.4166666666666667,0.4999097114779061,1.249954855738953,1.3392857142857144,1.4107142857142856,1.4735341091179135,1.410431887655375,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.750144622581675,58.0,0.5060644447614168,0.4939355552385832,0.5060644447614168,0.4939355552385832,OU25_OVER,,,,,,,0.5477510560611594,0.4522489439388406,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.9999983695952268,1.9972421468464616,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-11,2025-08-11,2025-08-11,1,1,
2025-08-15T16:00:00,2025-08-15,Liga I,Romania,2025-2026,Unirea Slobozia,Metaloglobus,full,strict_module_weights_v1,2025-08-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.5780521864292107,1.1800949927929856,1.5780521864292107,1.1800949927929856,1.0,1.423809523809524,1.1095238095238096,2.5014765935615317,1.0050473552638046,1.459590483782302,1.5847064581188577,1.5739323864146897,0.9584164757094672,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.7581471792221963,58.0,0.5081040592442349,0.4918959407557651,0.5081040592442349,0.4918959407557651,OU25_OVER,,,,,,,0.5393474170499889,0.4606525829500111,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.999951547080692,1.981385092682822,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-15,2025-08-15,2025-08-15,2,1,
2025-08-15T18:30:00,2025-08-15,Liga I,Romania,2025-2026,Dinamo Bucuresti,Uta Arad,full,strict_module_weights_v1,2025-08-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4579193787618836,1.296598341188711,1.4579193787618836,1.296598341188711,1.0,1.423809523809524,1.1095238095238096,1.5001202519118553,1.50203055296099,1.410492925504659,1.8633937620519845,1.543041250682894,0.9469492862803685,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.7545177199505946,58.0,0.5071464541234373,0.4928535458765627,0.5071464541234373,0.4928535458765627,OU25_OVER,,,,,,,0.5469174882080103,0.4530825117919896,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.999999276973624,1.996983440137171,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-15,2025-08-15,2025-08-15,1,1,
2025-08-16T18:30:00,2025-08-16,Liga I,Romania,2025-2026,Petrolul Ploiesti,AFC Hermannstadt,full,strict_module_weights_v1,2025-08-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.3182356784721017,1.2809750591691904,1.3182356784721017,1.2809750591691904,1.0,1.423809523809524,1.1095238095238096,0.7482342928599741,0.9192010945833607,1.269765232717794,1.8652323853288628,1.4257885259313847,1.1157493182764595,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.5992107376412923,58.0,0.4713723931820863,0.5286276068179137,0.4713723931820863,0.5286276068179137,OU25_OVER,,,,,,,0.5206496537381562,0.4793503462618438,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.997502704393857,2.955444580172179,2.0,3.0,2.0,3.0,0,0,0,0,0,0,2025-08-16,2025-08-16,2025-08-16,1,1,
2025-08-17T13:15:00,2025-08-17,Liga I,Romania,2025-2026,Csikszereda,Universitatea Craiova,full,strict_module_weights_v1,2025-08-16T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.417897392840083,1.5717887172828489,1.417897392840083,1.5717887172828489,1.0,1.5,1.4166666666666667,1.7367659555668729,2.5,1.2278623246265548,1.6813744312590742,1.349020864507028,1.3391137712056538,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.989686110122932,58.0,0.5583593584855243,0.4416406415144757,0.5583593584855243,0.4416406415144757,OU25_OVER,,,,,,,0.5868878870415891,0.4131121129584109,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,1.984036481910156,1.9848465398254205,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-08-17,2025-08-17,2025-08-17,1,2,
2025-08-17T15:30:00,2025-08-17,Liga I,Romania,2025-2026,CFR 1907 Cluj,FC Botosani,full,strict_module_weights_v1,2025-08-16T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.4810386541210234,1.1802729052685936,1.4810386541210234,1.1802729052685936,1.0,1.423809523809524,1.1095238095238096,1.1660277165578812,1.2389140897037498,1.6685390469132948,1.403565078492298,1.5111092448524082,1.0467228114624814,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.661311559389617,58.0,0.4859856818428184,0.5140143181571817,0.4859856818428184,0.5140143181571817,OU25_OVER,,,,,,,0.5260079555848223,0.4739920444151777,BTTS_YES,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.9444755409797003,1.919592066664472,3.0,2.0,3.0,2.0,0,0,0,0,0,0,2025-08-17,2025-08-17,2025-08-17,3,3,
