date,home,away,market,outcome,prob,odds,edge,EV
2025-08-30 17:00:00,Wolves,Everton,TG Interval,0-3,0.792348889100427,3.0,0.4590155557670937,1.377046667301281
2025-08-30 17:00:00,Sunderland,Brentford,TG Interval,0-3,0.7606635259589193,3.0,0.42733019262558597,1.281990577876758
2025-08-30 14:30:00,Chelsea,Fulham,TG Interval,2-5,0.6384856854960436,3.5,0.35277139978175787,1.2346998992361526
2025-08-31 16:00:00,Nott'm Forest,West Ham,TG Interval,0-3,0.728897710979481,3.0,0.39556437764614766,1.186693132938443
2025-08-30 17:00:00,Man United,Burnley,TG Interval,2-5,0.6361836710202121,3.4,0.3420660239613886,1.163024481468721
2025-08-30 14:30:00,Chelsea,Fulham,TG Interval,3-6,0.5232183645654165,3.8,0.2600604698285744,0.9882297853485826
2025-08-30 17:00:00,Man United,Burnley,TG Interval,3-6,0.5085999851033524,3.9,0.2521897286930959,0.9835399419030741
2025-08-30 17:00:00,Wolves,Everton,TG Interval,1-3,0.6545425909684235,3.0,0.3212092576350902,0.9636277729052705
2025-08-30 17:00:00,Tottenham,Bournemouth,TG Interval,0-3,0.6504643270887791,3.0,0.3171309937554458,0.9513929812663373
2025-08-31 21:00:00,Aston Villa,Crystal Palace,TG Interval,2-5,0.6388523900723245,3.0,0.3055190567389912,0.9165571702169735
2025-08-30 17:00:00,Sunderland,Brentford,TG Interval,1-3,0.6386769847870993,3.0,0.305343651453766,0.9160309543612981
2025-08-30 17:00:00,Tottenham,Bournemouth,TG Interval,2-5,0.6363508900434374,3.0,0.30301755671010405,0.9090526701303121
2025-08-31 16:00:00,Brighton,Man City,TG Interval,2-5,0.6359332188035343,3.0,0.30259988547020095,0.9077996564106028
2025-08-31 18:30:00,Liverpool,Arsenal,TG Interval,2-5,0.635408851756268,3.0,0.30207551842293473,0.906226555268804
2025-08-30 19:30:00,Leeds,Newcastle,TG Interval,2-5,0.6325602123390833,3.0,0.29922687900575,0.8976806370172499
2025-08-31 21:00:00,Aston Villa,Crystal Palace,TG Interval,0-3,0.6286897646015953,3.0,0.295356431268262,0.8860692938047858
2025-08-31 16:00:00,Nott'm Forest,West Ham,TG Interval,1-3,0.6223041960570671,3.0,0.2889708627237338,0.8669125881712012
2025-08-31 16:00:00,Nott'm Forest,West Ham,TG Interval,2-5,0.6125074663130254,3.0,0.2791741329796921,0.8375223989390763
2025-08-30 17:00:00,Sunderland,Brentford,TG Interval,2-5,0.5938701665962003,3.0,0.260536833262867,0.7816104997886009
2025-08-30 17:00:00,Man United,Burnley,TG Interval,0-3,0.5963728890566202,2.9,0.25154530284972365,0.7294813782641987
2025-08-30 17:00:00,Wolves,Everton,TG Interval,2-5,0.5743619092552937,3.0,0.24102857592196042,0.7230857277658811
2025-08-30 17:00:00,Tottenham,Bournemouth,TG Interval,1-3,0.5717845931041559,3.0,0.23845125977082254,0.7153537793124676
2025-08-30 14:30:00,Chelsea,Fulham,TG Interval,2-4,0.5278159420489824,3.2,0.2153159420489824,0.6890110145567439
2025-08-31 21:00:00,Aston Villa,Crystal Palace,TG Interval,1-3,0.556233364031951,3.0,0.2229000306986177,0.668700092095853
2025-08-30 17:00:00,Man United,Burnley,TG Interval,2-4,0.5312912159930968,3.1,0.2087105708318065,0.6470027695786003
2025-08-30 19:30:00,Leeds,Newcastle,TG Interval,0-3,0.5476923352229357,3.0,0.21435900188960239,0.6430770056688071
2025-08-31 16:00:00,Brighton,Man City,TG Interval,0-3,0.5464077991165629,3.0,0.21307446578322958,0.6392233973496886
2025-08-31 18:30:00,Liverpool,Arsenal,TG Interval,0-3,0.544687849042265,3.0,0.21135451570893166,0.6340635471267948
