fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_total,lg_avg_h_base,lg_avg_a_base,lg_avg_h_effective,lg_avg_a_effective,sterile_anchor_override_enabled,sterile_anchor_mode,sterile_anchor_target_total,sterile_anchor_blend,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,sterile_under25_boost_cap,sterile_under25_boost_applied,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_matchup_flag,sterile_matchup_score,sterile_valid_H,sterile_valid_A,sterile_weak_attack_H,sterile_weak_attack_A,sterile_strong_defense_H,sterile_strong_defense_A,sterile_strong_weak_attack_H,sterile_strong_weak_attack_A,sterile_stronger_defense_H,sterile_stronger_defense_A,sterile_moderate_trigger,sterile_strong_trigger,sterile_last10_valid_H,sterile_last10_valid_A,sterile_last10_weak_attack_H,sterile_last10_weak_attack_A,sterile_last10_strong_weak_attack_H,sterile_last10_strong_weak_attack_A,sterile_last10_strong_defense_H,sterile_last10_strong_defense_A,sterile_last10_stronger_defense_H,sterile_last10_stronger_defense_A,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2026-02-21T15:00:00,2026-02-21,Premier League,England,2025-2026,Aston Villa,Leeds,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.2410704566695492,1.0861807527849638,2.327251209454513,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4111745028400295,0.5888254971599705,0.4111745028400295,0.5888254971599705,OU25_UNDER,0.05,0.0,,,,,,,0.4709859073443396,0.5290140926556604,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.959689155607162,4.995759644764713,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,1,1,2,1,0,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,1,1,X
2026-02-21T15:00:00,2026-02-21,Premier League,England,2025-2026,Brentford,Brighton,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.3681881893651504,1.080149462432235,2.4483376517973854,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4428676572420476,0.5571323427579524,0.4428676572420476,0.5571323427579524,OU25_UNDER,0.05,0.0,,,,,,,0.4923246125515685,0.5076753874484314,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.673541629214175,4.824574969536188,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,2,1,4,1,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,0,2,2
2026-02-21T15:00:00,2026-02-21,Premier League,England,2025-2026,Chelsea,Burnley,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.4860783407873497,1.0452451250163204,2.53132346580367,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4641957907419518,0.5358042092580482,0.4641957907419518,0.5358042092580482,OU25_UNDER,0.05,0.0,,,,,,,0.5016898169421506,0.4983101830578493,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.2001717456331695,4.66934359333318,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,3,1,1,0,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,1,1,X
2026-02-21T17:30:00,2026-02-21,Premier League,England,2025-2026,West Ham,Bournemouth,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.1902203619894467,1.3406731279428656,2.5308934899323123,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4640864733444461,0.5359135266555539,0.4640864733444461,0.5359135266555539,OU25_UNDER,0.05,0.0,,,,,,,0.513764172638994,0.486235827361006,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.879373151725747,4.980811593749728,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,1,2,1,1,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,0,0,X
2026-02-21T20:00:00,2026-02-21,Premier League,England,2025-2026,Manchester City,Newcastle,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.1679170654157838,1.1115717501064415,2.279488815522225,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3985147089662976,0.6014852910337023,0.3985147089662976,0.6014852910337023,OU25_UNDER,0.05,0.0,,,,,,,0.4622810335291945,0.5377189664708055,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.997554745661296,4.89247416425279,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,0,2,4,2,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,2,1,1
2026-02-22T14:00:00,2026-02-22,Premier League,England,2025-2026,Crystal Palace,Wolves,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.3081047430255175,0.8542755976884641,2.1623803407139817,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3671823548378179,0.6328176451621821,0.3671823548378179,0.6328176451621821,OU25_UNDER,0.05,0.0,,,,,,,0.4191276359625522,0.5808723640374478,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.734277783657493,4.889131703878384,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,1,1,2,1,0,0,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,1,0,1
2026-02-22T14:00:00,2026-02-22,Premier League,England,2025-2026,Nottingham Forest,Liverpool,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,0.9856906521879106,0.8710168069094927,1.8567074590974035,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.2846072370593558,0.7153927629406442,0.2846072370593558,0.7153927629406442,OU25_UNDER,0.05,0.0,,,,,,,0.364478861324848,0.635521138675152,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.66303549998104,4.738962780650934,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,3,3,2,0,1,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,0,1,2
2026-02-22T14:00:00,2026-02-22,Premier League,England,2025-2026,Sunderland,Fulham,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.2158200642450323,1.029545787126318,2.2453658513713504,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3894239792726488,0.6105760207273512,0.3894239792726488,0.6105760207273512,OU25_UNDER,0.05,0.0,,,,,,,0.4522528464042315,0.5477471535957685,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.960694412853306,4.923416465293103,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0,1,4,2,3,2,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,1,3,2
2026-02-22T16:30:00,2026-02-22,Premier League,England,2025-2026,Tottenham,Arsenal,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.3256381110960636,0.9996383918753023,2.325276502971366,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4106526332739605,0.5893473667260394,0.4106526332739605,0.5893473667260394,OU25_UNDER,0.05,0.0,,,,,,,0.4641105155794728,0.5358894844205272,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.2688884597464,5.716423184851908,5.0,6.0,5.0,6.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,2,1,0,2,5,1,2,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,1,4,2
2026-02-23T20:00:00,2026-02-23,Premier League,England,2025-2026,Everton,Manchester United,poisson_formula,2026-02-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.351232641961062,1.0829702317723853,2.434202873733448,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4392011173121153,0.5607988826878847,0.4392011173121153,0.5607988826878847,OU25_UNDER,0.05,0.0,,,,,,,0.4901583495176833,0.5098416504823167,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,4.925271108030195,4.957565794622266,5.0,5.0,5.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,0,1,0,2,0,1,0,0,0,0,2026-02-23,2026-02-23,2026-02-23,0,1,2
