fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_total,lg_avg_h_base,lg_avg_a_base,lg_avg_h_effective,lg_avg_a_effective,sterile_anchor_override_enabled,sterile_anchor_mode,sterile_anchor_target_total,sterile_anchor_blend,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,sterile_under25_boost_cap,sterile_under25_boost_applied,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_matchup_flag,sterile_matchup_score,sterile_valid_H,sterile_valid_A,sterile_weak_attack_H,sterile_weak_attack_A,sterile_strong_defense_H,sterile_strong_defense_A,sterile_strong_weak_attack_H,sterile_strong_weak_attack_A,sterile_stronger_defense_H,sterile_stronger_defense_A,sterile_moderate_trigger,sterile_strong_trigger,sterile_last10_valid_H,sterile_last10_valid_A,sterile_last10_weak_attack_H,sterile_last10_weak_attack_A,sterile_last10_strong_weak_attack_H,sterile_last10_strong_weak_attack_A,sterile_last10_strong_defense_H,sterile_last10_strong_defense_A,sterile_last10_stronger_defense_H,sterile_last10_stronger_defense_A,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2026-02-20T20:45:00,2026-02-20,Primeira Liga,Portugal,2025-2026,Estrela,Tondela,poisson_formula,2026-02-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.3491601064307284,0.6749477635828017,2.02410787001353,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3298483631471094,0.6701516368528906,0.3298483631471094,0.6701516368528906,OU25_UNDER,0.05,0.0,,,,,,,0.3634705472501533,0.6365294527498466,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.986996328510553,2.746495898167032,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,2,0,1,0,0,0,0,0,0,2026-02-20,2026-02-20,2026-02-20,0,2,2
2026-02-21T15:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Alverca,Santa Clara,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.1358119623338228,0.8717419380912718,2.007553900425094,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3253681540864086,0.6746318459135914,0.3253681540864086,0.6746318459135914,OU25_UNDER,0.05,0.0,,,,,,,0.394933184046983,0.605066815953017,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,3.724920373692623,2.921574042852535,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,1,2,1,1,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,1,1,X
2026-02-21T15:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Arouca,Nacional,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.3317410639683425,0.970661475282676,2.3024025392510183,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4045980094395622,0.5954019905604377,0.4045980094395622,0.5954019905604377,OU25_UNDER,0.05,0.0,,,,,,,0.457168699988915,0.5428313000110849,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.8874194204851102,3.965754565729015,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,0,1
2026-02-21T18:00:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Benfica,AVS,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.270039219572182,0.9200795119824152,2.1901187315545974,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3746353648177221,0.6253646351822779,0.3746353648177221,0.6253646351822779,OU25_UNDER,0.05,0.0,,,,,,,0.432595498153061,0.5674045018469389,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.62953599660258,2.7567799247230176,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,2,4,0,2,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,0,1
2026-02-21T18:00:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Moreirense,Sporting CP,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,0.7591885250123146,1.4191009501503369,2.178289475162652,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3714588289700653,0.6285411710299347,0.3714588289700653,0.6285411710299347,OU25_UNDER,0.05,0.0,,,,,,,0.4032575482530868,0.5967424517469131,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.7977411965858474,3.913831768142955,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,0,2,1,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,0,3,2
2026-02-21T20:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,SC Braga,Guimaraes,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.3128842399886296,0.902597165212032,2.215481405200661,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.3814343477670127,0.6185656522329872,0.3814343477670127,0.6185656522329872,OU25_UNDER,0.05,0.0,,,,,,,0.4345429268319046,0.5654570731680953,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.987804852922208,2.978131850435787,3.0,3.0,3.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,2,1,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,2,1
2026-02-22T18:00:00,2026-02-22,Primeira Liga,Portugal,2025-2026,Estoril,GIL Vicente,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4534829668471545,1.262024703024062,2.7155076698712164,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.510166153939427,0.489833846060573,0.510166153939427,0.489833846060573,OU25_OVER,0.05,0.0,,,,,,,0.5493363502264391,0.4506636497735609,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.937052716272572,2.9358593803527397,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,1,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,3,1,1
2026-02-22T20:30:00,2026-02-22,Primeira Liga,Portugal,2025-2026,FC Porto,Rio Ave,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.3076614794102297,1.5421707695854838,2.849832248995713,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.5423388417451345,0.4576611582548655,0.5423388417451345,0.4576611582548655,OU25_OVER,0.05,0.0,,,,,,,0.5734860164399214,0.4265139835600786,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.34122120139605,3.7875905996554176,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,1,2,2,0,1,0,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,1,0,1
2026-02-23T20:15:00,2026-02-23,Primeira Liga,Portugal,2025-2026,Famalicao,Casa Pia,poisson_formula,2026-02-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.1017665165627788,1.1139366428535156,2.2157031594162944,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.381493820837046,0.618506179162954,0.381493820837046,0.618506179162954,OU25_UNDER,0.05,0.0,,,,,,,0.448529053007879,0.551470946992121,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.926669865007352,3.955916346705681,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,1,3,0,2,0,0,0,0,0,2026-02-23,2026-02-23,2026-02-23,2,0,1
