fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_total,lg_avg_h_base,lg_avg_a_base,lg_avg_h_effective,lg_avg_a_effective,team_anchor_enabled,team_anchor_rel,team_anchor_blend,team_anchor_h,team_anchor_a,sim_anchor_h,sim_anchor_a,sim_gf_h,sim_ga_h,sim_gf_a,sim_ga_a,over_score,under_score,sterile_anchor_override_enabled,sterile_anchor_mode,sterile_anchor_target_total,sterile_anchor_blend,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,sterile_under25_boost_cap,sterile_under25_boost_applied,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_matchup_flag,sterile_matchup_score,sterile_valid_H,sterile_valid_A,sterile_weak_attack_H,sterile_weak_attack_A,sterile_strong_defense_H,sterile_strong_defense_A,sterile_strong_weak_attack_H,sterile_strong_weak_attack_A,sterile_stronger_defense_H,sterile_stronger_defense_A,sterile_moderate_trigger,sterile_strong_trigger,sterile_last10_valid_H,sterile_last10_valid_A,sterile_last10_weak_attack_H,sterile_last10_weak_attack_A,sterile_last10_strong_weak_attack_H,sterile_last10_strong_weak_attack_A,sterile_last10_strong_defense_H,sterile_last10_strong_defense_A,sterile_last10_stronger_defense_H,sterile_last10_stronger_defense_A,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2026-02-20T20:45:00,2026-02-20,Primeira Liga,Portugal,2025-2026,Estrela,Tondela,poisson_formula,2026-02-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.3491601064307284,0.6749477635828017,2.02410787001353,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,1.520841810975203,1.2815464097312146,1.0195344153499626,1.9708220829651169,0.5922707364973122,2.022149206600444,0.3788468991950503,0.555691654010041,1,NONE,,1.0,0.3298483631471094,0.6701516368528906,0.3298483631471094,0.6701516368528906,OU25_UNDER,0.05,0.0,,,,,,,0.3634705472501533,0.6365294527498466,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.986996328510553,2.746495898167032,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,2,0,1,0,0,0,0,0,0,2026-02-20,2026-02-20,2026-02-20,0,2,2
2026-02-21T15:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Alverca,Santa Clara,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.1358119623338228,0.8717419380912718,2.007553900425094,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,1.320546620458022,1.1170684198597522,0.9660812464673072,1.2216188480463992,1.0125179916731053,1.6750119944487372,0.4171309090519531,0.5296105095471398,1,NONE,,1.0,0.3253681540864086,0.6746318459135914,0.3253681540864086,0.6746318459135914,OU25_UNDER,0.05,0.0,,,,,,,0.394933184046983,0.605066815953017,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,3.724920373692623,2.921574042852535,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,1,2,1,1,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,1,1,X
2026-02-21T15:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Arouca,Nacional,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.3317410639683425,0.970661475282676,2.3024025392510183,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.0200028488610524,1.6293540020086783,2.040005697722105,2.0,1.258708004017357,2.0,0.4391323660520003,0.5052512236727879,1,NONE,,1.0,0.4045980094395622,0.5954019905604377,0.4045980094395622,0.5954019905604377,OU25_UNDER,0.05,0.0,,,,,,,0.457168699988915,0.5428313000110849,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.8874194204851102,3.965754565729015,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,0,1
2026-02-21T18:00:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Benfica,AVS,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.270039219572182,0.9200795119824152,2.1901187315545974,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.563364198403548,0.8780073540482454,2.498624708114807,0.4968546492191568,1.259160058877334,2.628103688692289,0.4529454301077639,0.4994661579290044,1,NONE,,1.0,0.3746353648177221,0.6253646351822779,0.3746353648177221,0.6253646351822779,OU25_UNDER,0.05,0.0,,,,,,,0.432595498153061,0.5674045018469389,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.62953599660258,2.7567799247230176,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,2,4,0,2,0,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,0,1
2026-02-21T18:00:00,2026-02-21,Primeira Liga,Portugal,2025-2026,Moreirense,Sporting CP,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,0.7591885250123146,1.4191009501503369,2.178289475162652,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,1.0,1.3767736958339003,1.0,0.7199827991051793,2.0335645925626213,1.0,0.4279835018905502,0.515780862371023,1,NONE,,1.0,0.3714588289700653,0.6285411710299347,0.3714588289700653,0.6285411710299347,OU25_UNDER,0.05,0.0,,,,,,,0.4032575482530868,0.5967424517469131,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.7977411965858474,3.913831768142955,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,0,2,1,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,0,3,2
2026-02-21T20:30:00,2026-02-21,Primeira Liga,Portugal,2025-2026,SC Braga,Guimaraes,poisson_formula,2026-02-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.3128842399886296,0.902597165212032,2.215481405200661,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.8563646848859365,0.9955825099023556,3.35596743218736,0.6500798518038114,1.3410851680008995,2.3567619375845137,0.4506684335213066,0.5006065548753967,1,NONE,,1.0,0.3814343477670127,0.6185656522329872,0.3814343477670127,0.6185656522329872,OU25_UNDER,0.05,0.0,,,,,,,0.4345429268319046,0.5654570731680953,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.987804852922208,2.978131850435787,3.0,3.0,3.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,2,1,2,1,0,0,0,0,2026-02-21,2026-02-21,2026-02-21,3,2,1
2026-02-22T18:00:00,2026-02-22,Primeira Liga,Portugal,2025-2026,Estoril,GIL Vicente,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4534829668471545,1.262024703024062,2.7155076698712164,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.373672681897615,1.254970199440582,2.725904176949412,1.2143338401495245,1.29560655873164,2.0214411868458173,0.5111858684426163,0.4413802767279154,1,NONE,,1.0,0.510166153939427,0.489833846060573,0.510166153939427,0.489833846060573,OU25_OVER,0.05,0.0,,,,,,,0.5493363502264391,0.4506636497735609,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,3.937052716272572,2.9358593803527397,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,1,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,3,1,1
2026-02-22T20:30:00,2026-02-22,Primeira Liga,Portugal,2025-2026,FC Porto,Rio Ave,poisson_formula,2026-02-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.3076614794102297,1.5421707695854838,2.849832248995713,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.6602850509378344,0.3778251753951154,2.0779950018811872,0.2756295672129957,0.4800207835772351,3.242575099994482,0.51084570155325,0.4330040423383706,1,NONE,,1.0,0.5423388417451345,0.4576611582548655,0.5423388417451345,0.4576611582548655,OU25_OVER,0.05,0.0,,,,,,,0.5734860164399214,0.4265139835600786,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.34122120139605,3.7875905996554176,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,1,2,2,0,1,0,0,0,0,0,2026-02-22,2026-02-22,2026-02-22,1,0,1
2026-02-23T20:15:00,2026-02-23,Primeira Liga,Portugal,2025-2026,Famalicao,Casa Pia,poisson_formula,2026-02-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.1017665165627788,1.1139366428535156,2.2157031594162944,1.5,1.2,1.5,1.2,1,0.0,0.0,1.5,1.2,2.1872240259643188,1.0571337499107911,2.654818185367862,1.3470674785775627,0.7672000212440193,1.7196298665607754,0.453812744773837,0.4963744682621929,1,NONE,,1.0,0.381493820837046,0.618506179162954,0.381493820837046,0.618506179162954,OU25_UNDER,0.05,0.0,,,,,,,0.448529053007879,0.551470946992121,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,2.926669865007352,3.955916346705681,3.0,4.0,3.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,1,3,0,2,0,0,0,0,0,2026-02-23,2026-02-23,2026-02-23,2,0,1
