fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_total,lg_avg_h_base,lg_avg_a_base,lg_avg_h_effective,lg_avg_a_effective,sterile_anchor_override_enabled,sterile_anchor_mode,sterile_anchor_target_total,sterile_anchor_blend,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,sterile_under25_boost_cap,sterile_under25_boost_applied,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_matchup_flag,sterile_matchup_score,sterile_valid_H,sterile_valid_A,sterile_weak_attack_H,sterile_weak_attack_A,sterile_strong_defense_H,sterile_strong_defense_A,sterile_strong_weak_attack_H,sterile_strong_weak_attack_A,sterile_stronger_defense_H,sterile_stronger_defense_A,sterile_moderate_trigger,sterile_strong_trigger,sterile_last10_valid_H,sterile_last10_valid_A,sterile_last10_weak_attack_H,sterile_last10_weak_attack_A,sterile_last10_strong_weak_attack_H,sterile_last10_strong_weak_attack_A,sterile_last10_strong_defense_H,sterile_last10_strong_defense_A,sterile_last10_stronger_defense_H,sterile_last10_stronger_defense_A,sterile_H,sterile_A,assassin_H,assassin_A
2026-02-27T15:00:00,2026-02-27,Liga I,Romania,,AFC Hermannstadt,FC Botosani,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.373946640126363,1.9296146864814274,3.3035613266077903,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.6412820434540125,0.3587179565459875,0.6412820434540125,0.3587179565459875,OU25_OVER,0.05,0.0,,,,,,,0.638441843981018,0.361558156018982,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0,3.4959886629758183,3.732436008443225,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,1,0,0,1,0,0,0,0,0,0
2026-02-27T18:00:00,2026-02-27,Liga I,Romania,,Universitatea Cluj,Oţelul,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.2481853799781393,0.7834518508586993,2.0316372308368384,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.331886049710476,0.6681139502895239,0.331886049710476,0.6681139502895239,OU25_UNDER,0.05,0.0,,,,,,,0.3872691143183699,0.61273088568163,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.33333333333333337,0.16666666666666669,0,0,3.9998886936662674,3.1659601899031853,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,0,2,2,1,1,0,0,0,0,0
2026-02-28T13:00:00,2026-02-28,Liga I,Romania,,Universitatea Craiova,Metaloglobus,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.2195094538916793,1.1656336453811775,2.385143099272857,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.4264047454360216,0.5735952545639784,0.4264047454360216,0.5735952545639784,OU25_UNDER,0.05,0.0,,,,,,,0.48497569991057354,0.5150243000894265,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0,3.5759931296173972,3.6054394410390502,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,4,1,3,0,0,0,0,0
2026-02-28T18:00:00,2026-02-28,Liga I,Romania,,Farul Constanta,CFR 1907 Cluj,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.7621153218034118,1.2813282279514853,3.043443549754897,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.5864696098253522,0.41353039017464777,0.5864696098253522,0.41353039017464777,OU25_OVER,0.05,0.0,,,,,,,0.5983208840599884,0.4016791159400116,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0,3.671203277934591,3.965304076014269,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,1,0,0,0,0,0,0
2026-03-01T13:45:00,2026-03-01,Liga I,Romania,,Petrolul Ploiesti,Csikszereda,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.323379336805479,1.1373779840389253,2.4607573208444045,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.44608155565909363,0.5539184443409064,0.44608155565909363,0.5539184443409064,OU25_UNDER,0.05,0.0,,,,,,,0.4984774956388762,0.5015225043611238,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0,3.9855207813757527,4.961273442449699,4.0,5.0,4.0,5.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,1,2,3,1,2,1,0,0,0,0
2026-03-01T16:00:00,2026-03-01,Liga I,Romania,,Dinamo Bucuresti,Arges Pitesti,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.7649569195779586,1.0020508839247033,2.767007803502662,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.5226423643238574,0.47735763567614264,0.5226423643238574,0.47735763567614264,OU25_OVER,0.05,0.0,,,,,,,0.5245298848403097,0.4754701151596903,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.33333333333333326,0.16666666666666663,0,0,3.9732509207271063,3.9536967755844885,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,0,1,0,1,0,1,0,0,0,0
2026-03-01T19:00:00,2026-03-01,Liga I,Romania,,Uta Arad,FCSB,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.3110575765365102,1.9179636976125995,3.22902127414911,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.6261142747708057,0.3738857252291943,0.6261142747708057,0.3738857252291943,OU25_OVER,0.05,0.0,,,,,,,0.6231555794253696,0.3768444205746304,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0,3.967751552887015,2.9938836799217223,4.0,3.0,4.0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,1,0,2,0,0,0,0,0,0
2026-03-02T17:30:00,2026-03-02,Liga I,Romania,,Unirea Slobozia,Rapid,poisson_formula,2026-02-23T23:59:59.999999,Romania,Liga I,2025-08-01,2026-07-01,30,0,3,136,136,136,136,8,8,8,8,8,1.2729753443543885,1.1752566493631504,2.448231993717539,1.5,1.2,1.5,1.2,1,NONE,,1.0,0.44284037018888306,0.557159629811117,0.44284037018888306,0.557159629811117,OU25_UNDER,0.05,0.0,,,,,,,0.4977092645672632,0.5022907354327368,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.33333333333333326,0.16666666666666663,0,0,3.942681866146046,3.905512385496866,4.0,4.0,4.0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,1,0,1,0,0,0,0
