country,league,alert,verif,sezonul,datameci,orameci,etapa,txtechipa1,place1t,place1a,txtechipa2,place2t,place2d,customh,customa,home_val,avghome,home_val_2,home_val_3,home_val_4,home_val_5,away_val,avgaway,away_val_2,away_val_3,away_val_4,away_val_5,cotaa,cotae,cotad,cotao0,cotau0,cotao1,cotau1,cotao,cotau,cotao3,cotau3,cotao4,cotau4,gg,ng,result,scor1,scor2,scorp1,scorp2,formah,formaa,formadif,h2h,suth,suta,sutht,sutat,corh,cora,foulsh,foulsa,yellowh,yellowa,ballph,ballpa,goalminh,goalmina,swinh,sdrawh,slosth,sscoreh,sreceiveh,soverh,sunderh,swina,sdrawa,slosta,sscorea,sreceivea,sovera,sundera,jucatori1,jucatori2,wdlh1,wdlh2,wdlh3,wdlh4,wdlh5,wdla1,wdla2,wdla3,wdla4,wdla5,custom3,custom4,codechipa1,codechipa2
"England","Premier L","","","26",20/09/2025,"2300","05","Fulham","11"," 9","Brentford","12","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.110,3.440,3.790,1.010,9.000,1.330,3.520,2.060,1.850,3.590,1.320,6.250,1.070,1.810,2.090,"3-1 (2-1)",3,1,2,1,0,0,0,"",14,8,3,3,2,10,11,13,4,1,53,47,"38;40;50","20","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01059"
"England","Premier L","","","26",21/09/2025,"1700","05","Bournemouth"," 4"," 4","Newcastle","10","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.390,3.560,3.000,1.020,12.800,1.260,4.040,1.880,2.020,3.040,1.400,5.550,1.090,1.680,2.260,"0-0 (0-0)",0,0,0,0,0,0,0,"",11,4,2,1,5,2,7,10,2,1,56,44,"","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01016"
"England","Premier L","","","26",21/09/2025,"1700","05","Sunderland"," 7"," 2","Aston Villa","19","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.570,3.270,2.240,1.030,7.900,1.400,3.040,2.290,1.680,3.440,1.310,7.500,1.040,1.940,1.910,"1-1 (0-0)",1,1,0,0,0,0,0,"",14,12,4,2,6,5,14,8,2,1,29,71,"75","67","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01003"
"England","Premier L","","","26",21/09/2025,"1930","05","Arsenal"," 2"," 1","Man City"," 8"," 5",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.910,3.860,3.980,1.010,10.200,1.260,4.010,1.790,2.100,2.970,1.420,4.900,1.120,1.690,2.240,"1-1 (0-1)",1,1,0,1,0,0,0,"",12,5,3,3,11,1,11,10,1,2,67,33,"90"," 9","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01009"
"England","Premier L","","","26",27/09/2025,"1530","06","Brentford","17","10","Man Utd","11","16",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.390,3.820,2.120,1.020,14.000,1.160,4.750,1.650,2.340,2.620,1.540,4.300,1.160,1.560,2.550,"3-1 (2-1)",3,1,2,1,-10,9,-19,"",10,14,8,6,4,2,14,10,2,2,44,56," 8;20;90","26","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01020"
"England","Premier L","","","26",27/09/2025,"1800","06","Chelsea"," 6"," 8","Brighton","14","18",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.910,3.910,4.000,1.010,16.500,1.170,4.550,1.680,2.280,2.630,1.520,4.100,1.170,1.590,2.470,"1-3 (1-0)",1,3,1,0,1,-5,6,"",13,12,3,3,5,7,9,16,4,5,59,41,"24","77;90;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01036"
"England","Premier L","","","26",27/09/2025,"1800","06","C Palace"," 5","17","Liverpool"," 1"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.300,3.710,1.890,1.010,14.200,1.200,4.150,1.750,2.180,2.800,1.470,4.950,1.120,1.680,2.290,"2-1 (1-0)",2,1,1,0,7,10,-3,"",16,20,7,4,2,6,10,8,1,3,28,72," 9;90","87","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01002"
"England","Premier L","","","26",27/09/2025,"1800","06","Leeds","12","12","Bournemouth"," 4","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.010,3.370,2.500,1.020,8.600,1.340,3.470,2.090,1.830,3.670,1.310,6.200,1.070,1.790,2.090,"2-2 (1-1)",2,2,1,1,1,11,-10,"",19,12,8,5,7,4,12,13,2,2,41,59,"37;54","26;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01063"
"England","Premier L","","","26",27/09/2025,"1800","06","Man City"," 9","14","Burnley","16","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,7.490,14.840,1.010,20.000,1.120,5.000,1.490,2.660,2.270,1.680,3.640,1.250,2.260,1.680,"5-1 (1-1)",5,1,1,1,-14,-6,-8,"",21,9,8,2,10,2,5,7,1,3,68,32,"12;61;65;90;90","38","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01030"
"England","Premier L","","","26",27/09/2025,"2030","06","Nottingham","15","16","Sunderland"," 7","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.780,3.790,4.910,1.020,8.400,1.340,3.470,2.070,1.850,3.620,1.320,6.250,1.070,1.990,1.880,"0-1 (0-1)",0,1,0,1,-19,15,-34,"",22,11,6,3,7,4,11,6,4,2,65,35,"","38","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01021"
"England","Premier L","","","26",27/09/2025,"2300","06","Tottenham"," 3","13","Wolves","20","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.590,4.330,5.720,1.010,16.000,1.210,4.050,1.780,2.130,2.960,1.430,5.250,1.100,1.860,2.010,"1-1 (0-0)",1,1,0,0,18,-16,34,"",10,9,3,3,10,9,9,11,3,2,51,49,"90","54","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01031"
"England","Premier L","","","26",28/09/2025,"1700","06","Aston Villa","18","18","Fulham"," 8","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.340,3.260,3.350,1.030,8.200,1.350,3.320,2.140,1.770,3.420,1.310,7.300,1.040,1.850,2.010,"3-1 (1-1)",3,1,1,1,-17,3,-20,"",9,11,4,4,2,8,10,13,1,4,48,52,"37;49;51"," 3","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01010"
"England","Premier L","","","26",28/09/2025,"1930","06","Newcastle","13","15","Arsenal"," 2"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.680,3.300,2.180,1.010,8.900,1.370,3.200,2.190,1.730,3.450,1.310,7.600,1.040,1.920,1.930,"1-2 (1-0)",1,2,1,0,-1,-1,0,"",8,20,3,7,7,12,8,9,2,1,37,63,"34","84;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01018"
"England","Premier L","","","26",29/09/2025,"2300","06","Everton","10"," 9","West Ham","19"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.640,4.010,5.590,1.010,10.200,1.310,3.630,1.970,1.920,3.390,1.340,6.400,1.060,1.980,1.880,"1-1 (1-0)",1,1,1,0,6,-2,8,"",12,14,6,3,3,5,7,16,3,4,52,48,"18","65","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01022"
"England","Premier L","","","26",03/10/2025,"2300","07","Bournemouth"," 6"," 6","Fulham","11","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.020,3.550,3.980,1.020,8.200,1.320,3.560,2.040,1.880,3.540,1.330,5.950,1.070,1.850,2.020,"3-1 (0-0)",3,1,0,0,6,4,2,"",11,12,6,4,4,3,8,10,0,1,54,46,"78;84;90","70","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01010"
"England","Premier L","","","26",04/10/2025,"1530","07","Leeds","12","12","Tottenham"," 4"," 1",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.770,3.440,2.660,1.050,10.500,1.300,3.670,1.970,1.930,3.400,1.340,6.480,1.120,1.740,2.180,"1-2 (1-1)",1,2,1,1,6,8,-2,"",16,9,4,3,4,1,10,12,2,3,56,44,"34","23;57","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01001"
"England","Premier L","","","26",04/10/2025,"1800","07","Arsenal"," 2"," 2","West Ham","19"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.210,6.840,15.350,1.020,18.500,1.110,4.900,1.560,2.540,2.390,1.620,3.880,1.210,2.310,1.650,"2-0 (1-0)",2,0,1,0,0,-1,1,"",21,4,5,0,8,3,14,14,0,2,68,32,"38;67","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01022"
"England","Premier L","","","26",04/10/2025,"1800","07","Man Utd","14"," 8","Sunderland"," 5"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.570,4.420,5.840,1.010,16.000,1.190,4.150,1.740,2.190,2.890,1.430,4.700,1.120,1.850,2.030,"2-0 (2-0)",2,0,2,0,4,22,-18,"",15,8,6,3,2,3,10,12,1,4,51,49," 8;31","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01021"
"England","Premier L","","","26",04/10/2025,"2030","07","Chelsea"," 8","15","Liverpool"," 1"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.910,3.810,2.370,1.010,15.500,1.110,4.800,1.530,2.590,2.290,1.660,3.600,1.240,1.470,2.840,"2-1 (1-0)",2,1,1,0,-16,1,-17,"",12,12,6,2,7,2,9,8,0,2,53,47,"14;90","63","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01002"
"England","Premier L","","","26",05/10/2025,"1700","07","Aston Villa","16","16","Burnley","18","20",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.650,3.910,5.770,1.020,11.800,1.300,3.720,1.950,1.950,3.340,1.360,5.750,1.070,1.960,1.900,"2-1 (1-0)",2,1,1,0,-6,-7,1,"",15,5,7,2,6,4,9,15,3,1,55,45,"25;63","78","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01030"
"England","Premier L","","","26",05/10/2025,"1700","07","Everton"," 9"," 9","C Palace"," 3"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.580,3.260,2.960,1.020,8.100,1.380,3.200,2.230,1.720,3.880,1.210,7.800,1.020,1.880,1.990,"2-1 (0-1)",2,1,0,1,-3,10,-13,"",14,15,7,8,2,4,13,16,2,3,50,50,"76;90","37","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01012"
"England","Premier L","","","26",05/10/2025,"1700","07","Newcastle","15","17","Nottingham","17","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.570,4.390,5.910,1.010,16.000,1.180,4.250,1.710,2.230,2.750,1.490,4.300,1.150,1.790,2.100,"2-0 (0-0)",2,0,0,0,0,-22,22,"",18,5,9,4,8,1,16,15,0,4,52,48,"58;84","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01037"
"England","Premier L","","","26",05/10/2025,"1700","07","Wolves","20","19","Brighton","10","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.820,3.680,2.020,1.010,9.400,1.280,3.900,1.890,2.010,3.200,1.380,5.200,1.100,1.740,2.180,"1-1 (1-0)",1,1,1,0,-14,5,-19,"",6,17,3,6,2,8,13,9,2,4,42,58,"21","86","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01036"
"England","Premier L","","","26",05/10/2025,"1930","07","Brentford","13"," 4","Man City"," 7"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.100,4.430,1.630,1.020,18.500,1.110,4.900,1.590,2.480,2.460,1.600,4.100,1.190,1.670,2.300,"0-1 (0-1)",0,1,0,1,-9,1,-10,"",6,10,1,4,3,2,10,6,3,2,30,70,""," 9","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01009"
"England","Premier L","","","26",18/10/2025,"1530","08","Nottingham","17","18","Chelsea"," 7"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.390,3.720,2.160,1.020,14.500,1.190,4.100,1.720,2.200,2.770,1.470,4.950,1.110,1.660,2.320,"0-3 (0-0)",0,3,0,0,-15,-17,2,"",12,17,2,6,5,2,13,16,2,4,50,50,"","49;52;84","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01019"
"England","Premier L","","","26",18/10/2025,"1800","08","Brighton","12","13","Newcastle","11","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.710,3.510,2.640,1.010,13.700,1.260,4.110,1.860,2.050,3.070,1.410,5.150,1.100,1.620,2.400,"2-1 (1-0)",2,1,1,0,5,0,5,"",13,16,5,3,8,4,9,9,0,1,46,54,"41;84","76","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01016"
"England","Premier L","","","26",18/10/2025,"1800","08","Burnley","18","17","Leeds","15","13",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.560,3.230,2.290,1.030,7.300,1.430,2.970,2.370,1.650,4.100,1.190,8.100,1.020,2.030,1.850,"2-0 (1-0)",2,0,1,0,-6,1,-7,"",4,19,3,4,1,5,10,7,2,1,31,69,"18;68","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01030","01035"
"England","Premier L","","","26",18/10/2025,"1800","08","C Palace"," 6","14","Bournemouth"," 4"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,3.370,3.370,1.010,8.600,1.280,3.960,1.870,2.040,3.180,1.380,5.250,1.090,1.680,2.270,"3-3 (0-2)",3,3,0,2,1,4,-3,"",20,9,7,5,6,5,8,16,1,4,52,48,"64;69;90"," 7;38;89","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01063"
"England","Premier L","","","26",18/10/2025,"1800","08","Man City"," 5","11","Everton"," 8","12",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.430,4.600,8.460,1.010,16.000,1.190,4.100,1.710,2.220,2.760,1.470,4.650,1.120,1.930,1.930,"2-0 (0-0)",2,0,0,0,9,-3,12,"",19,5,7,1,11,3,8,14,0,2,71,29,"58;63","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01017"
"England","Premier L","","","26",18/10/2025,"1800","08","Sunderland"," 9"," 6","Wolves","20","16",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.620,3.060,3.140,1.040,7.000,1.450,2.850,2.470,1.580,4.500,1.160,9.400,1.010,2.030,1.850,"2-0 (1-0)",2,0,1,0,15,-7,22,"",8,16,2,3,2,2,5,12,0,0,41,59,"16;90","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01031"
"England","Premier L","","","26",18/10/2025,"2030","08","Fulham","14"," 7","Arsenal"," 1"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,4.190,1.510,1.010,8.800,1.350,3.370,2.080,1.810,3.720,1.300,6.700,1.050,2.270,1.680,"0-1 (0-0)",0,1,0,0,0,5,-5,"",9,16,0,5,6,10,11,4,0,0,37,63,"","58","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01018"
"England","Premier L","","","26",19/10/2025,"1700","08","Tottenham"," 3","16","Aston Villa","13","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,3.580,3.600,1.020,12.800,1.260,4.010,1.930,1.950,3.110,1.390,5.450,1.080,1.670,2.270,"1-2 (1-1)",1,2,1,1,12,4,8,"",9,8,3,2,6,6,11,7,2,0,53,47," 5","37;77","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01003"
"England","Premier L","","","26",19/10/2025,"1930","08","Liverpool"," 2"," 3","Man Utd","10","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.620,4.260,5.390,1.010,19.500,1.080,5.700,1.450,2.770,2.160,1.740,3.440,1.260,1.590,2.450,"1-2 (0-1)",1,2,0,1,-9,2,-11,"",19,12,6,4,9,4,8,14,0,2,63,37,"78"," 2;84","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01002","01020"
"England","Premier L","","","26",20/10/2025,"2300","08","West Ham","19","20","Brentford","16","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.620,3.390,2.800,1.020,11.800,1.270,3.990,1.940,1.940,3.230,1.370,6.000,1.070,1.670,2.280,"0-2 (0-1)",0,2,0,1,-8,-4,-4,"",7,22,1,7,6,10,10,10,1,1,43,57,"","43;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01022","01059"
"England","Premier L","","","26",24/10/2025,"2300","09","Leeds","16","16","West Ham","19","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.820,3.720,4.720,1.010,8.500,1.340,3.390,2.100,1.790,3.370,1.340,6.750,1.040,1.830,2.030,"2-1 (2-0)",2,1,2,0,-6,-5,-1,"",13,9,5,3,3,4,12,11,3,3,41,59," 3;15","90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01022"
"England","Premier L","","","26",25/10/2025,"1800","09","Chelsea"," 5","12","Sunderland"," 7","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.450,4.700,7.850,1.030,13.700,1.210,4.560,1.710,2.220,2.760,1.470,5.010,1.180,2.000,1.850,"1-2 (1-1)",1,2,1,1,-6,15,-21,"",16,10,7,4,9,1,15,13,1,1,68,32," 4","22;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01021"
"England","Premier L","","","26",25/10/2025,"1800","09","Newcastle","14","14","Fulham","15","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.610,4.150,6.000,1.040,11.600,1.270,3.900,1.850,2.070,3.090,1.390,5.530,1.150,1.910,1.940,"2-1 (1-0)",2,1,1,0,-3,-8,5,"",18,12,7,5,4,3,11,18,0,2,51,49,"18;90","56","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01010"
"England","Premier L","","","26",25/10/2025,"2030","09","Man Utd"," 9"," 6","Brighton","10"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.010,3.920,3.630,1.020,18.500,1.170,5.260,1.550,2.550,2.330,1.640,3.850,1.270,1.520,2.640,"4-2 (2-0)",4,2,2,0,9,11,-2,"",13,17,9,5,1,6,4,13,2,2,44,56,"24;34;61;90","74;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01036"
"England","Premier L","","","26",25/10/2025,"2300","09","Brentford","13","10","Liverpool"," 3"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.150,4.120,1.830,1.020,17.500,1.120,4.700,1.580,2.460,2.420,1.590,4.000,1.200,1.560,2.500,"3-2 (2-1)",3,2,2,1,1,-20,21,"",17,18,8,5,5,4,7,10,3,2,34,66," 5;45;60","45;89","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01002"
"England","Premier L","","","26",26/10/2025,"1700","09","Arsenal"," 1"," 1","C Palace"," 8"," 5",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.420,4.860,7.770,1.010,14.200,1.260,3.800,1.810,2.070,3.000,1.410,5.200,1.100,2.040,1.820,"1-0 (1-0)",1,0,1,0,6,0,6,"",10,7,3,1,4,3,6,11,0,0,60,40,"39","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01012"
"England","Premier L","","","26",26/10/2025,"1700","09","Aston Villa","11","13","Man City"," 2"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.450,4.000,1.780,1.010,14.900,1.210,3.880,1.740,2.180,2.780,1.470,4.700,1.120,1.650,2.320,"1-0 (1-0)",1,0,1,0,9,10,-1,"",9,18,3,4,5,6,8,16,1,4,47,53,"19","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01009"
"England","Premier L","","","26",26/10/2025,"1700","09","Bournemouth"," 4"," 3","Nottingham","18","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.830,3.820,4.380,1.020,11.800,1.310,3.610,1.970,1.920,3.310,1.350,5.900,1.070,1.800,2.070,"2-0 (2-0)",2,0,2,0,4,-21,25,"",13,8,5,4,6,4,17,7,3,2,52,48,"25;40","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01037"
"England","Premier L","","","26",26/10/2025,"1700","09","Wolves","20","19","Burnley","17","20",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.950,3.430,4.340,1.030,7.500,1.420,2.970,2.370,1.640,4.200,1.180,8.300,1.020,2.050,1.820,"2-3 (2-2)",2,3,2,2,-8,0,-8,"",15,11,7,7,4,3,12,7,1,0,57,43,"42;45","14;30;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01030"
"England","Premier L","","","26",26/10/2025,"1930","09","Everton","12"," 7","Tottenham"," 6"," 1",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.400,3.360,3.130,1.020,8.200,1.300,3.660,1.990,1.900,3.350,1.350,5.850,1.070,1.760,2.120,"0-3 (0-2)",0,3,0,2,-2,1,-3,"",12,7,2,4,9,8,9,8,2,0,53,47,"","19;45;89","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01001"
"England","Premier L","","","26",01/11/2025,"1800","10","Brighton","13","10","Leeds","15","16",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.030,3.600,3.860,1.050,11.000,1.290,3.860,1.920,1.990,3.230,1.380,5.810,1.140,1.680,2.180,"3-0 (1-0)",3,0,1,0,4,-14,18,"",14,5,7,2,4,7,10,7,0,1,50,50,"11;64;70","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01035"
"England","Premier L","","","26",01/11/2025,"1800","10","Burnley","16","13","Arsenal"," 1"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.240,6.080,1.270,1.040,11.600,1.230,4.110,1.820,2.080,3.050,1.410,6.020,1.140,2.530,1.530,"0-2 (0-2)",0,2,0,2,7,9,-2,"",3,12,0,8,1,6,10,13,2,1,46,54,"","14;35","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01030","01018"
"England","Premier L","","","26",01/11/2025,"1800","10","C Palace","10","16","Brentford","11","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.070,3.530,3.810,1.010,13.900,1.250,3.890,1.840,2.050,3.010,1.420,6.020,1.140,1.680,2.180,"2-0 (1-0)",2,0,1,0,-6,11,-17,"",10,6,3,2,6,5,7,11,0,3,36,64,"30;51","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01059"
"England","Premier L","","","26",01/11/2025,"1800","10","Fulham","17","14","Wolves","20","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.790,3.730,4.920,1.050,11.200,1.350,3.410,2.080,1.840,3.790,1.290,5.810,1.140,1.760,2.060,"3-0 (1-0)",3,0,1,0,-14,-9,-5,"",19,5,6,2,10,1,13,14,1,3,63,37," 9;62;75","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01031"
