date,home,away,market,outcome,prob,odds,edge,EV
2025-10-25 13:30:00,Hamburger SV,Wolfsburg,TG Interval,0-3,0.8652843879754417,3.0,0.5319510546421085,1.595853163926325
2025-10-04 13:30:00,Augsburg,Wolfsburg,TG Interval,0-3,0.6912560504207694,3.0,0.3579227170874361,1.0737681512623083
2025-10-19 13:30:00,Freiburg,Ein Frankfurt,TG Interval,0-3,0.6655284554719828,3.0,0.3321951221386495,0.9965853664159483
2025-10-25 13:30:00,Hamburger SV,Wolfsburg,TG Interval,1-3,0.6588783119456085,3.0,0.3255449786122752,0.9766349358368256
2025-10-31 19:30:00,Augsburg,Dortmund,TG Interval,0-3,0.6531682200250604,3.0,0.31983488669172705,0.9595046600751811
2025-10-18 13:30:00,Wolfsburg,Stuttgart,TG Interval,0-3,0.6418430845681944,3.0,0.3085097512348611,0.9255292537045832
2025-09-21 17:30:00,Dortmund,Wolfsburg,TG Interval,2-5,0.6390958625278452,3.0,0.3057625291945119,0.9172875875835356
2025-10-18 13:30:00,Wolfsburg,Stuttgart,TG Interval,2-5,0.6376313228612429,3.0,0.3042979895279096,0.9128939685837287
2025-10-31 19:30:00,Augsburg,Dortmund,TG Interval,2-5,0.6352462709138922,3.0,0.30191293758055887,0.9057388127416766
2025-10-19 13:30:00,Freiburg,Ein Frankfurt,TG Interval,2-5,0.6336664508665701,3.0,0.3003331175332368,0.9009993525997104
2025-10-05 15:30:00,Hamburger SV,Mainz,TG Interval,2-5,0.6314965502548708,3.0,0.2981632169215375,0.8944896507646125
2025-09-20 13:30:00,Hamburger SV,1. FC Heidenheim 1846,TG Interval,2-5,0.6314644429243412,3.0,0.2981311095910079,0.8943933287730237
2025-09-20 13:30:00,TSG 1899 Hoffenheim,FC Bayern München,TG Interval,2-5,0.6314644429243412,3.0,0.2981311095910079,0.8943933287730237
2025-09-21 15:30:00,Bayer 04 Leverkusen,Borussia Mönchengladbach,TG Interval,2-5,0.6314644429243412,3.0,0.2981311095910079,0.8943933287730237
