date,home,away,market,outcome,prob,odds,edge,EV
2025-10-25 13:30:00,Hamburger SV,Wolfsburg,TG Interval,0-3,0.8287644311003766,3.0,0.49543109776704325,1.48629329330113
2025-09-20 16:30:00,RB Leipzig,FC Koln,TG Interval,0-3,0.7727258270336014,3.0,0.43939249370026806,1.318177481100804
2025-09-28 17:30:00,Union Berlin,Hamburger SV,TG Interval,0-3,0.7682108906933884,3.0,0.4348775573600551,1.3046326720801655
2025-10-24 18:30:00,Werder Bremen,Union Berlin,TG Interval,0-3,0.7654120286460528,3.0,0.43207869531271953,1.2962360859381583
2025-10-04 13:30:00,Augsburg,Wolfsburg,TG Interval,0-3,0.7557990069997007,3.0,0.4224656736663674,1.267397020999102
2025-10-31 19:30:00,Augsburg,Dortmund,TG Interval,0-3,0.7306170052803023,3.0,0.39728367194696895,1.191851015840907
2025-09-20 13:30:00,Werder Bremen,Freiburg,TG Interval,0-3,0.7128755319847889,3.0,0.3795421986514556,1.1386265959543667
2025-09-21 13:30:00,Ein Frankfurt,Union Berlin,TG Interval,0-3,0.7098791217345884,3.0,0.37654578840125513,1.1296373652037652
2025-10-04 13:30:00,Leverkusen,Union Berlin,TG Interval,0-3,0.7055299520687871,3.0,0.3721966187354538,1.1165898562063612
2025-11-01 14:30:00,Union Berlin,Freiburg,TG Interval,0-3,0.7014723060307073,3.0,0.368138972697374,1.104416918092122
2025-10-05 13:30:00,Stuttgart,Heidenheim,TG Interval,0-3,0.6855719867025594,3.0,0.35223865336922605,1.0567159601076783
2025-10-04 13:30:00,Werder Bremen,St Pauli,TG Interval,0-3,0.6828460130899482,3.0,0.3495126797566149,1.0485380392698445
2025-09-20 13:30:00,Hamburger SV,Heidenheim,TG Interval,0-3,0.6798116960078746,3.0,0.3464783626745413,1.039435088023624
2025-10-25 13:30:00,Hamburger SV,Wolfsburg,TG Interval,1-3,0.6673976030319386,3.0,0.3340642696986053,1.002192809095816
2025-10-26 14:30:00,Leverkusen,Freiburg,TG Interval,0-3,0.6530013069024441,3.0,0.31966797356911075,0.9590039207073322
2025-10-19 13:30:00,Freiburg,Ein Frankfurt,TG Interval,0-3,0.6499768132725714,3.0,0.3166434799392381,0.9499304398177142
2025-09-20 16:30:00,RB Leipzig,FC Koln,TG Interval,1-3,0.6456318213143636,3.0,0.31229848798103027,0.9368954639430909
2025-09-28 17:30:00,Union Berlin,Hamburger SV,TG Interval,1-3,0.6424395803711038,3.0,0.3091062470377705,0.9273187411133115
2025-10-24 18:30:00,Werder Bremen,Union Berlin,TG Interval,1-3,0.6416982531261064,3.0,0.3083649197927731,0.9250947593783192
2025-09-19 18:30:00,Stuttgart,St Pauli,TG Interval,2-5,0.64050005891105,3.0,0.3071667255777167,0.9215001767331499
2025-09-28 13:30:00,Freiburg,Hoffenheim,TG Interval,2-5,0.6396801033137894,3.0,0.3063467699804561,0.9190403099413684
