date,home,away,market,outcome,prob,odds,edge,EV
2025-08-30 17:00:00,Man City,Everton,TG Interval,0-3,0.6541109239905325,3.0,0.3207775906571992,0.9623327719715975
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,0-3,0.6541109239905325,3.0,0.3207775906571992,0.9623327719715975
2025-08-30 17:00:00,Man City,Everton,TG Interval,2-5,0.6344562198773677,3.0,0.30112288654403435,0.9033686596321031
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,2-5,0.6344562198773677,3.0,0.30112288654403435,0.9033686596321031
2025-08-30 17:00:00,Man City,Everton,TG Interval,1-3,0.5737875085010535,3.0,0.24045417516772022,0.7213625255031606
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,1-3,0.5737875085010535,3.0,0.24045417516772022,0.7213625255031606
2025-08-30 17:00:00,Man City,Everton,TG Interval,2-4,0.5421506726463658,3.0,0.20881733931303254,0.6264520179390975
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,2-4,0.5421506726463658,3.0,0.20881733931303254,0.6264520179390975
2025-08-30 17:00:00,Man City,Everton,TG Interval,3-6,0.478284905318624,3.0,0.14495157198529068,0.434854715955872
2025-08-31 19:30:00,Man United,Arsenal,TG Interval,3-6,0.478284905318624,3.0,0.14495157198529068,0.434854715955872
2025-08-30 17:00:00,Man City,Everton,OU 1.5,Over,0.7464263619091038,1.9,0.24642636190910383,0.41821008762729717
2025-08-31 19:30:00,Man United,Arsenal,OU 1.5,Over,0.7464263619091038,1.9,0.24642636190910383,0.41821008762729717
2025-08-30 17:00:00,Man City,Everton,OU 3.5,Under,0.6541109239905325,1.9,0.1541109239905325,0.2428107555820116
2025-08-31 19:30:00,Man United,Arsenal,OU 3.5,Under,0.6541109239905325,1.9,0.1541109239905325,0.2428107555820116
