date,home,away,market,outcome,prob,odds,edge,EV
2025-12-06 14:30:00,Wolfsburg,Union Berlin,TG Interval,0-3,0.7563699204033503,3.0,0.42303658707001696,1.2691097612100508
2026-02-28 12:30:00,Hoffenheim,St. Pauli,TG Interval,0-3,0.7553951793004422,3.0,0.4220618459671089,1.2661855379013267
2026-01-10 14:30:00,FC Heidenheim,FC Cologne,TG Interval,0-3,0.7551012503846792,3.0,0.4217679170513459,1.265303751154038
2026-05-16 12:30:00,Union Berlin,Augsburg,TG Interval,0-3,0.7549947293329251,3.0,0.4216613959995918,1.2649841879987753
2026-02-28 12:30:00,Werder Bremen,FC Heidenheim,TG Interval,0-3,0.7494886387555794,3.0,0.41615530542224605,1.248465916266738
2026-01-13 19:30:00,Mainz 05,FC Heidenheim,TG Interval,0-3,0.7480875798354041,3.0,0.41475424650207077,1.2442627395062122
2025-12-20 14:30:00,FC Cologne,Union Berlin,TG Interval,0-3,0.7478293782903441,3.0,0.4144960449570108,1.2434881348710323
2026-01-10 14:30:00,St. Pauli,RasenBallsport Leipzig,TG Interval,0-3,0.7463653112115963,3.0,0.413031977878263,1.2390959336347889
2026-01-18 16:30:00,Augsburg,Freiburg,TG Interval,0-3,0.7430265465148531,3.0,0.4096932131815198,1.2290796395445591
2026-01-31 14:30:00,Hoffenheim,Union Berlin,TG Interval,0-3,0.7430076646402708,3.0,0.4096743313069375,1.2290229939208124
2026-01-17 14:30:00,Wolfsburg,FC Heidenheim,TG Interval,0-3,0.7403958438153919,3.0,0.4070625104820586,1.2211875314461755
2026-01-10 14:30:00,Freiburg,Hamburger SV,TG Interval,0-3,0.739785551744426,3.0,0.40645221841109264,1.2193566552332777
2026-02-28 12:30:00,Augsburg,FC Cologne,TG Interval,0-3,0.7364204476156506,3.0,0.4030871142823173,1.2092613428469519
2026-03-21 12:30:00,FC Heidenheim,Leverkusen,TG Interval,0-3,0.7351761804625906,3.0,0.4018428471292573,1.2055285413877717
2026-03-14 12:30:00,Werder Bremen,Mainz 05,TG Interval,0-3,0.7331573236552583,3.0,0.399823990321925,1.1994719709657748
2026-05-09 12:30:00,FC Cologne,FC Heidenheim,TG Interval,0-3,0.7318180086470648,3.0,0.3984846753137315,1.1954540259411943
2026-05-02 12:30:00,Borussia M.Gladbach,Dortmund,TG Interval,0-3,0.7318105512561,3.0,0.39847721792276664,1.1954316537683
2026-03-14 12:30:00,Freiburg,Union Berlin,TG Interval,0-3,0.7255637365517733,3.0,0.39223040321844,1.1766912096553197
2026-01-24 14:30:00,Mainz 05,Wolfsburg,TG Interval,0-3,0.7243075667403547,3.0,0.39097423340702137,1.172922700221064
2026-05-02 12:30:00,Ein Frankfurt,Hamburger SV,TG Interval,0-3,0.7241301575341009,3.0,0.3907968242007676,1.1723904726023027
2026-01-10 14:30:00,Union Berlin,Mainz 05,TG Interval,0-3,0.7217633159854975,3.0,0.38842998265216416,1.1652899479564924
2026-01-24 14:30:00,FC Heidenheim,RasenBallsport Leipzig,TG Interval,0-3,0.7206179240701771,3.0,0.3872845907368438,1.1618537722105313
2026-04-25 12:30:00,Augsburg,Ein Frankfurt,TG Interval,0-3,0.7199455847886411,3.0,0.3866122514553078,1.1598367543659234
2026-05-16 12:30:00,Leverkusen,Hamburger SV,TG Interval,0-3,0.7197844691342122,3.0,0.3864511358008789,1.1593534074026368
2026-03-21 12:30:00,Wolfsburg,Werder Bremen,TG Interval,0-3,0.7197099328503613,3.0,0.386376599517028,1.159129798551084
2026-02-14 12:30:00,Leverkusen,St. Pauli,TG Interval,0-3,0.7179992995878095,3.0,0.3846659662544762,1.1539978987634285
2026-02-07 12:30:00,Borussia M.Gladbach,Leverkusen,TG Interval,0-3,0.7176204629630046,3.0,0.3842871296296713,1.152861388889014
2026-03-07 12:30:00,Union Berlin,Werder Bremen,TG Interval,0-3,0.7174378600225586,3.0,0.3841045266892253,1.152313580067676
2026-02-07 12:30:00,St. Pauli,Stuttgart,TG Interval,0-3,0.7165527096384471,3.0,0.38321937630511377,1.1496581289153411
2026-05-09 12:30:00,RasenBallsport Leipzig,St. Pauli,TG Interval,0-3,0.7164493936939207,3.0,0.3831160603605874,1.1493481810817618
2025-12-06 14:30:00,Augsburg,Leverkusen,TG Interval,0-3,0.7164253900924151,3.0,0.3830920567590818,1.1492761702772452
2026-01-17 14:30:00,FC Cologne,Mainz 05,TG Interval,0-3,0.7154387843131936,3.0,0.3821054509798603,1.1463163529395808
2026-04-18 12:30:00,Union Berlin,Wolfsburg,TG Interval,0-3,0.7143136351952207,3.0,0.3809803018618874,1.1429409055856623
2026-03-07 12:30:00,FC Heidenheim,Hoffenheim,TG Interval,0-3,0.7136851449853525,3.0,0.3803518116520192,1.1410554349560575
2026-04-11 12:30:00,Mainz 05,Freiburg,TG Interval,0-3,0.7114669301781296,3.0,0.37813359684479625,1.1344007905343885
2026-04-11 12:30:00,FC Cologne,Werder Bremen,TG Interval,0-3,0.7111123585985671,3.0,0.3777790252652338,1.1333370757957013
2025-12-13 14:30:00,Ein Frankfurt,Augsburg,TG Interval,0-3,0.7107660875376336,3.0,0.3774327542043003,1.1322982626129008
2026-04-04 12:30:00,Hoffenheim,Mainz 05,TG Interval,0-3,0.7105942588183796,3.0,0.37726092548504625,1.1317827764551387
2026-04-18 12:30:00,Freiburg,FC Heidenheim,TG Interval,0-3,0.709499923650573,3.0,0.3761665903172397,1.128499770951719
2026-01-31 14:30:00,FC Cologne,Wolfsburg,TG Interval,0-3,0.7079880060285412,3.0,0.37465467269520786,1.1239640180856236
2026-04-18 12:30:00,Leverkusen,Augsburg,TG Interval,0-3,0.7064169221354862,3.0,0.3730835888021529,1.1192507664064588
2026-05-09 12:30:00,Hoffenheim,Werder Bremen,TG Interval,0-3,0.7062679464053292,3.0,0.3729346130719959,1.1188038392159876
2026-03-07 12:30:00,RasenBallsport Leipzig,Augsburg,TG Interval,0-3,0.7048664574924655,3.0,0.37153312415913214,1.1145993724773966
2026-04-25 12:30:00,RasenBallsport Leipzig,Union Berlin,TG Interval,0-3,0.7039795141778374,3.0,0.3706461808445041,1.1119385425335122
2025-12-20 14:30:00,Wolfsburg,Freiburg,TG Interval,0-3,0.7037439834928747,3.0,0.3704106501595414,1.1112319504786239
2026-03-14 12:30:00,Hoffenheim,Wolfsburg,TG Interval,0-3,0.703144103957776,3.0,0.36981077062444273,1.109432311873328
2026-05-16 12:30:00,Werder Bremen,Dortmund,TG Interval,0-3,0.7004390891914518,3.0,0.3671057558581185,1.1013172675743554
2026-05-16 12:30:00,Borussia M.Gladbach,Hoffenheim,TG Interval,0-3,0.696118291584583,3.0,0.36278495825124973,1.0883548747537493
2026-04-11 12:30:00,Augsburg,Hoffenheim,TG Interval,0-3,0.694924307523489,3.0,0.3615909741901557,1.0847729225704672
2026-05-02 12:30:00,Union Berlin,FC Cologne,TG Interval,0-3,0.6948520332203469,3.0,0.36151869988701363,1.0845560996610408
