fixture_datetime,date,league,country,season,home,away,model_variant,mu_engine_mode,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_home_raw,mu_away_raw,mu_goal_multiplier,mu_anchor_home,mu_anchor_away,mu_elo_home,mu_elo_away,mu_xg_home,mu_xg_away,mu_pressure_home,mu_pressure_away,mu_weight_anchor,mu_weight_elo,mu_weight_xg,mu_weight_pressure,poisson_v2_enabled,poisson_v2_disp_alpha,poisson_v2_dep_strength,poisson_v2_dc_rho,mu_total,elo_hfa_used,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,quality_status,quality_critical,quality_issue_count,quality_flags,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2026-02-14T20:30:00,2026-02-14,Liga Profesional Argentina,Argentina,2025-2026,Banfield,Racing Club,full,strict_module_weights_v1,2026-02-13T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.0931885597407045,0.946249655337612,1.0931885597407045,0.946249655337612,1.0,1.1067073170731707,0.850609756097561,0.992844203160314,1.265316488454225,1.1433966445597563,1.0066570253247316,1.0614882058218622,0.9112393908879288,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.039438215078317,56.0,0.3336295695783869,0.6663704304216131,0.3336295695783869,0.6663704304216131,OU25_UNDER,,,,,,,0.4066696018837074,0.5933303981162926,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.769686427771251,13.290856566771316,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-14,2026-02-14,2026-02-14,0,2,
2026-02-14T22:45:00,2026-02-14,Liga Profesional Argentina,Argentina,2025-2026,Huracan,Sarmiento Junin,full,strict_module_weights_v1,2026-02-13T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.0897903390117922,0.8469981751034414,1.0897903390117922,0.8469981751034414,1.0,1.1067073170731707,0.850609756097561,0.8326679387393265,0.91094350747628,1.053478994928801,0.926160055896522,1.2018834783055643,0.7364796317706341,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.9367885141152337,56.0,0.3074807449090889,0.6925192550909111,0.3074807449090889,0.6925192550909111,OU25_UNDER,,,,,,,0.3805074682364291,0.6194925317635709,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.091849869579807,11.68950778891851,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-14,2026-02-14,2026-02-14,1,0,
2026-02-14T22:45:00,2026-02-14,Liga Profesional Argentina,Argentina,2025-2026,Talleres Cordoba,Gimnasia M.,full,strict_module_weights_v1,2026-02-13T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.2113298155152217,0.77082065670738,1.2113298155152217,0.77082065670738,1.0,1.1067073170731707,0.850609756097561,1.364997205285034,0.6241233568289635,1.3569893034860585,0.7189263404235327,1.1715993691437412,0.7537313339183042,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.9821504722226015,56.0,0.3191200401397161,0.6808799598602839,0.3191200401397161,0.6808799598602839,OU25_UNDER,,,,,,,0.3779811535102846,0.6220188464897154,BTTS_NO,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.3860445553404,1.9972299919218053,10.0,1.0,10.0,1.0,0,0,0,0,0,0,2026-02-14,2026-02-14,2026-02-14,2,1,
2026-02-15T01:00:00,2026-02-15,Liga Profesional Argentina,Argentina,2025-2026,Atletico Tucuman,Estudiantes de Rio Cuarto,full,strict_module_weights_v1,2026-02-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.156358043634523,0.8891309488644594,1.156358043634523,0.8891309488644594,1.0,1.1067073170731707,0.850609756097561,1.7564210701659178,0.6892130610950304,1.1481344800802191,0.975390572244985,1.0039975590744332,0.9444723890187426,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.0454889924989827,56.0,0.3351953572650831,0.6648046427349169,0.3351953572650831,0.6648046427349169,OU25_UNDER,,,,,,,0.4033696991607704,0.5966303008392295,BTTS_NO,,,,,BAD,1,5,press_stats_low;xg_stats_low;elo_evidence_low;odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.298602315240954,1.829838009699428,10.0,1.0,10.0,1.0,0,0,0,0,0,0,2026-02-15,2026-02-15,2026-02-15,4,0,
2026-02-15T01:00:00,2026-02-15,Liga Profesional Argentina,Argentina,2025-2026,Independ. Rivadavia,Belgrano Cordoba,full,strict_module_weights_v1,2026-02-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.0577325004093858,0.8901647424489982,1.0577325004093858,0.8901647424489982,1.0,1.1067073170731707,0.850609756097561,0.7767413619250337,0.8251237990090647,1.146206456795794,0.966033967771343,1.0032952927546626,0.9035998726649266,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.947897242858384,56.0,0.3103074180584222,0.6896925819415778,0.3103074180584222,0.6896925819415778,OU25_UNDER,,,,,,,0.3860032001778864,0.6139967998221136,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.06843414210405,13.6292332693325,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-15,2026-02-15,2026-02-15,0,1,
2026-02-15T20:00:00,2026-02-15,Liga Profesional Argentina,Argentina,2025-2026,Gimnasia L.P.,Estudiantes L.P.,full,strict_module_weights_v1,2026-02-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.0589828226598734,0.901309475428258,1.0589828226598734,0.901309475428258,1.0,1.1067073170731707,0.850609756097561,1.069388973662179,0.898230297100672,1.1195923610937517,0.8791491403462497,0.9178516327637968,1.0058210327704151,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.9602922980881317,56.0,0.3134681687702839,0.6865318312297162,0.3134681687702839,0.6865318312297162,OU25_UNDER,,,,,,,0.3890608737908404,0.6109391262091596,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,15.718219186430234,17.940938068292457,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-15,2026-02-15,2026-02-15,0,0,
2026-02-15T22:30:00,2026-02-15,Liga Profesional Argentina,Argentina,2025-2026,Boca Juniors,Platense,full,strict_module_weights_v1,2026-02-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.216895180550162,0.8179153424130222,1.216895180550162,0.8179153424130222,1.0,1.1067073170731707,0.850609756097561,1.3656037205562952,0.6240186565862061,1.438698702460942,0.7896706187348462,1.1119088242001154,0.8714076785266623,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,2.034810522963184,56.0,0.332524611253084,0.667475388746916,0.332524611253084,0.667475388746916,OU25_UNDER,,,,,,,0.3930617634357833,0.6069382365642166,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.858076046824532,10.44380047670976,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-15,2026-02-15,2026-02-15,0,0,
2026-02-16T01:00:00,2026-02-16,Liga Profesional Argentina,Argentina,2025-2026,Rosario Central,Barracas Central,full,strict_module_weights_v1,2026-02-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.1512999322082145,0.8009145708269639,1.1512999322082145,0.8009145708269639,1.0,1.1067073170731707,0.850609756097561,1.0533529345760968,0.7147914101164567,1.2461470739888052,0.7769746351709402,1.166979773696541,0.7797914743342349,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.9522145030351783,56.0,0.3114438949285405,0.6885561050714595,0.3114438949285405,0.6885561050714595,OU25_UNDER,,,,,,,0.377860609043719,0.6221393909562809,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.66258974256184,12.644907671370929,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-16,2026-02-16,2026-02-16,2,0,
2026-02-16T01:00:00,2026-02-16,Liga Profesional Argentina,Argentina,2025-2026,Instituto Cordoba,Central Cordoba de Santiago,full,strict_module_weights_v1,2026-02-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.0934472369100698,0.8286150473349843,1.0934472369100698,0.8286150473349843,1.0,1.1067073170731707,0.850609756097561,0.8592379386356308,0.7196120736320817,1.1267315346364324,0.8887901606010518,1.1326305302325217,0.776849589529955,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.922062284245054,56.0,0.3037263609884317,0.6962736390115682,0.3037263609884317,0.6962736390115682,OU25_UNDER,,,,,,,0.3761162594950518,0.6238837405049482,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.542162507900864,11.4339252368776,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-16,2026-02-16,2026-02-16,2,0,
2026-02-16T22:00:00,2026-02-16,Liga Profesional Argentina,Argentina,2025-2026,Deportivo Riestra,Newells Old Boys,full,strict_module_weights_v1,2026-02-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.1907411927762843,0.7892079063631011,1.1907411927762843,0.7892079063631011,1.0,1.1067073170731707,0.850609756097561,1.2546653053926191,0.575070273201865,1.3802123342550443,0.8002915730974071,1.110154607375972,0.7655363333181538,0.4,0.1,0.25,0.25,1,0.06,0.08,-0.04,1.979949099139385,56.0,0.3185409301680296,0.6814590698319704,0.3185409301680296,0.6814590698319704,OU25_UNDER,,,,,,,0.3805282613206978,0.6194717386793023,BTTS_NO,,,,,WARN,0,2,odds_ou_missing;odds_btts_missing,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.05733253698354,13.463022228550177,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-16,2026-02-16,2026-02-16,1,1,
