fixture_datetime,league,home,away,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,market,odds,p_model,p_implied,model_prob,implied_prob,value_margin,risk_flags,ev,score,mu_home,mu_away,mu_total,stake_units,stake_tier,reason_codes,neff_min,press_n_min,xg_n_min,sterile_flag,assassin_flag,timing_usable,slow_start_flag,late_goal_flag,timing_early_share,timing_late_share,run_id,input_hash
2026-03-11T22:00:00,Serie A Brazil,Atletico-MG,Internacional,2026-03-07 23:59:59.999999,,,2025-08-01,2026-07-01,7,BTTS_NO,1.9,0.7462567346221046,0.5263157894736842,0.7462567346221046,0.5263157894736842,0.21994094514842044,,0.41788779578199864,0.5452120027523115,2.0190712094306944,0.3461497470736503,2.365220956504345,2.0,T4,SELECT_TOP_SCORE|STAKE_T4_MAX_CONF,14.3700482538954,10.0,10.0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,PICKS_GOALS_b8057edb1062,b8057edb1062a76070db2ea6108804c9e525c608d9d32786eb5c1ec64ea290a3
2026-03-11T23:00:00,Serie A Brazil,Bahia,Vitoria,2026-03-07 23:59:59.999999,,,2025-08-01,2026-07-01,7,BTTS_NO,1.73,0.6249444876846085,0.5780346820809249,0.6249444876846085,0.5780346820809249,0.04690980560368363,,0.08115396369437278,0.20923964395459002,1.913662838935852,0.5797612369060516,2.4934240758419035,1.0,T2,SELECT_TOP_SCORE|STAKE_T2_MED_CONF,15.586150269719845,10.0,10.0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,PICKS_GOALS_b8057edb1062,b8057edb1062a76070db2ea6108804c9e525c608d9d32786eb5c1ec64ea290a3
2026-03-12T00:30:00,Serie A Brazil,Flamengo,Cruzeiro,2026-03-07 23:59:59.999999,,,2025-08-01,2026-07-01,7,BTTS_NO,1.85,0.8283964923934775,0.5405405405405405,0.8283964923934775,0.5405405405405405,0.287855951852937,,0.5325335109279334,0.6557324155606821,1.984185433387756,0.2218429893255233,2.20602842271328,2.0,T4,SELECT_TOP_SCORE|STAKE_T4_MAX_CONF,9.174559757077,10.0,10.0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,PICKS_GOALS_b8057edb1062,b8057edb1062a76070db2ea6108804c9e525c608d9d32786eb5c1ec64ea290a3
2026-03-12T22:30:00,Serie A Brazil,Vasco DA Gama,Palmeiras,2026-03-07 23:59:59.999999,,,2025-08-01,2026-07-01,7,BTTS_NO,1.95,0.6233137188483509,0.5128205128205129,0.6233137188483509,0.5128205128205129,0.11049320602783796,,0.21546175175428406,0.33892566736364393,2.0038947224617005,0.5716013520956039,2.575496074557305,2.0,T4,SELECT_TOP_SCORE|STAKE_T4_MAX_CONF,9.44780136871134,10.0,10.0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,PICKS_GOALS_b8057edb1062,b8057edb1062a76070db2ea6108804c9e525c608d9d32786eb5c1ec64ea290a3
2026-03-13T00:30:00,Serie A Brazil,Gremio,RB Bragantino,2026-03-07 23:59:59.999999,,,2025-08-01,2026-07-01,7,BTTS_NO,1.95,0.7703040766659616,0.5128205128205129,0.7703040766659616,0.5128205128205129,0.2574835638454487,,0.502092949498625,0.6305394682971182,1.953328251838684,0.3114952266216278,2.264823478460312,2.0,T4,SELECT_TOP_SCORE|STAKE_T4_MAX_CONF,16.195571501916803,10.0,10.0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,PICKS_GOALS_b8057edb1062,b8057edb1062a76070db2ea6108804c9e525c608d9d32786eb5c1ec64ea290a3
