fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2025-08-31T13:00:00,Ligue 1,Angers,Rennes,BTTS_NO,,0.4656073971720282,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.7093261082296705,0,False
2025-08-31T15:15:00,Ligue 1,Monaco,Strasbourg,OU25_OVER,,0.5058178599454196,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.749126059503192,0,False
2025-08-31T15:15:00,Ligue 1,Monaco,Strasbourg,OU25_UNDER,,0.4941821400545804,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.749126059503192,0,False
2025-08-31T15:15:00,Ligue 1,Monaco,Strasbourg,BTTS_YES,,0.5580437385876855,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.749126059503192,0,False
2025-08-31T15:15:00,Ligue 1,Monaco,Strasbourg,BTTS_NO,,0.4419562614123145,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.749126059503192,0,False
2025-08-31T18:45:00,Ligue 1,Lyon,Marseille,OU25_OVER,,0.5288622655976202,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.8509620402740703,0,False
2025-08-31T18:45:00,Ligue 1,Lyon,Marseille,OU25_UNDER,,0.4711377344023798,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.8509620402740703,0,False
2025-08-31T18:45:00,Ligue 1,Lyon,Marseille,BTTS_YES,,0.5403231948382382,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.8509620402740703,0,False
2025-08-31T18:45:00,Ligue 1,Lyon,Marseille,BTTS_NO,,0.4596768051617618,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.8509620402740703,0,False
2025-09-12T18:45:00,Ligue 1,Marseille,Lorient,OU25_OVER,,0.5631657817997435,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.0116915097590606,0,False
