match_id,date,h_team,a_team,team,h_a,minute,player,shot_id,result,situation,shotType,xG,X,Y,fast_break,isKeyPass,dist_m,angle_deg,is_header
27028,2024-09-15 14:15:00,Girona,Barcelona,,h,79,Cristhian Stuani,591489,Goal,OpenPlay,RightFoot,0.492555171251297,0.9259999847412109,0.47400001525878904,,,7.968609993519853,48.62276947339892,0
27028,2024-09-15 14:15:00,Girona,Barcelona,,a,82,Pau Victor,591490,MissedShots,OpenPlay,RightFoot,0.08877429366111755,0.825999984741211,0.6090000152587891,,,19.71625516990352,19.611594183935395,0
27028,2024-09-15 14:15:00,Girona,Barcelona,,h,88,Cristhian Stuani,591491,MissedShots,OpenPlay,RightFoot,0.0577910952270031,0.8880000305175781,0.42900001525878906,,,12.712478067424833,30.14858008039187,0
27028,2024-09-15 14:15:00,Girona,Barcelona,,h,88,Donny van de Beek,591492,BlockedShot,OpenPlay,RightFoot,0.04682297632098198,0.8980000305175782,0.6270000076293946,,,13.758071678967912,24.02347802711249,0
27028,2024-09-15 14:15:00,Girona,Barcelona,,a,93,Pau Victor,591493,SavedShot,OpenPlay,RightFoot,0.13559764623641968,0.879000015258789,0.35700000762939454,,,15.999160921723089,20.976073196082424,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,10,Isaac Romero,591006,SavedShot,OpenPlay,LeftFoot,0.022115157917141914,0.81,0.34200000762939453,,,22.65912674513409,16.280147816481506,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,102,Bertug Yildirim,591028,SavedShot,OpenPlay,Head,0.026824744418263435,0.8640000152587891,0.5629999923706055,,,14.908756011045243,26.585211397118982,1
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,103,Carles Aleñá,591029,MissedShots,OpenPlay,Head,0.020770734176039696,0.875,0.47900001525878905,,,13.202454545902523,30.84040509199785,1
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,13,Djené Dakonam,591007,MissedShots,FromCorner,LeftFoot,0.0654333159327507,0.8980000305175782,0.515,,,10.758458596050145,37.451399220314784,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,17,Carles Pérez,591008,BlockedShot,OpenPlay,LeftFoot,0.018591785803437233,0.730999984741211,0.47,,,28.318575449812915,14.691992263774198,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,17,Christantus Uche,591009,ShotOnPost,OpenPlay,RightFoot,0.3415721654891968,0.8859999847412109,0.5879999923706055,,,13.382420862722736,27.870329814257868,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,21,Bertug Yildirim,591010,MissedShots,OpenPlay,Head,0.2779482901096344,0.91,0.5370000076293945,,,9.779200305270155,40.068956382208015,1
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,22,Jesús Navas,591011,Goal,OpenPlay,RightFoot,0.027496060356497765,0.9009999847412109,0.3120000076293945,,,16.47685349344735,16.426774058379095,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,25,Carles Pérez,591012,BlockedShot,DirectFreekick,LeftFoot,0.04367073252797127,0.7040000152587891,0.4370000076293945,,,31.373857779429517,13.187557961068062,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,26,Isaac Romero,591013,MissedShots,OpenPlay,LeftFoot,0.05826704576611519,0.93,0.7480000305175781,,,18.39611551366733,9.399149854325454,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,31,Carles Pérez,591014,BlockedShot,OpenPlay,LeftFoot,0.019178280606865883,0.8809999847412109,0.28899999618530275,,,19.026039432368155,14.701743306536375,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,35,Diego Rico,591015,SavedShot,OpenPlay,LeftFoot,0.01572732999920845,0.7290000152587891,0.715999984741211,,,32.02224613202324,11.62992706632133,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,45,Isaac Romero,591016,MissedShots,OpenPlay,LeftFoot,0.20545594394207,0.8730000305175781,0.685,,,18.33244499623851,16.83066152751679,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,48,Luis Milla,591017,SavedShot,OpenPlay,RightFoot,0.030192377045750618,0.7709999847412109,0.5670000076293945,,,24.47282662006558,16.730868151772228,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,51,Jesús Navas,591019,SavedShot,OpenPlay,RightFoot,0.5726270079612732,0.9330000305175781,0.40299999237060546,,,9.643567947542067,32.89939818265542,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,51,Diego Rico,591018,MissedShots,SetPiece,LeftFoot,0.009576615877449512,0.7219999694824218,0.485,,,29.207818937224886,14.276528463897625,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,54,José Ángel Carmona,591020,MissedShots,FromCorner,RightFoot,0.011636956594884396,0.6840000152587891,0.37599998474121094,,,34.234645246852786,11.839334100984898,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,76,Juan Iglesias,591021,MissedShots,OpenPlay,LeftFoot,0.024358203634619713,0.769000015258789,0.5779999923706055,,,24.82815655209182,16.40539884858447,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,77,Isaac Romero,591022,SavedShot,OpenPlay,LeftFoot,0.0903569757938385,0.86,0.605999984741211,,,16.37208749799467,22.906830507474467,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,88,Alberto Risco,591023,BlockedShot,SetPiece,LeftFoot,0.01872120425105095,0.8130000305175781,0.539000015258789,,,19.81328364175847,20.759683117739876,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,88,Alberto Risco,591024,SavedShot,SetPiece,RightFoot,0.04228902980685234,0.82,0.455,,,19.146111876827636,21.391428794862023,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,9,Adrià Pedrosa,591005,BlockedShot,OpenPlay,LeftFoot,0.09083646535873413,0.855,0.45099998474121095,,,15.585341058653542,25.900861443246004,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,96,Dodi Lukebakio,591025,ShotOnPost,OpenPlay,LeftFoot,0.4995783567428589,0.885,0.5170000076293946,,,12.130208662651404,33.45953199968388,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,h,96,Gonzalo Montiel,591026,BlockedShot,OpenPlay,RightFoot,0.06964128464460373,0.8859999847412109,0.6780000305175782,,,17.023154954130955,17.589384173094693,0
27029,2024-09-14 16:30:00,Sevilla,Getafe,,a,97,Alberto Risco,591027,BlockedShot,FromCorner,LeftFoot,0.017491672188043594,0.749000015258789,0.42700000762939455,,,26.81841217146976,15.286775459276182,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,10,Sergio Camello,591826,BlockedShot,OpenPlay,RightFoot,0.023956269025802612,0.75,0.5459999847412109,,,26.43571216193712,15.659579839107083,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,12,Óscar Trejo,591827,MissedShots,SetPiece,RightFoot,0.04377691075205803,0.865,0.3340000152587891,,,18.120417919440943,18.234372579761537,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,12,Sergio Camello,591828,MissedShots,SetPiece,Head,0.5172232985496521,0.9490000152587891,0.514000015258789,,,5.438962568019597,67.56225070145838,1
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,13,Álvaro García,591829,MissedShots,OpenPlay,RightFoot,0.017907308414578438,0.7340000152587891,0.4159999847412109,,,28.50810001308652,14.347405154893625,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,19,Sergio Camello,591830,MissedShots,OpenPlay,LeftFoot,0.08025120943784714,0.8930000305175781,0.37400001525878906,,,14.129251898741487,23.825357842148883,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,22,Álvaro García,591831,MissedShots,OpenPlay,LeftFoot,0.06506238877773285,0.8440000152587891,0.6830000305175781,,,20.570793255494184,16.31015155997486,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,a,24,Bryan Zaragoza,591832,MissedShots,OpenPlay,RightFoot,0.09029315412044525,0.8430000305175781,0.610999984741211,,,18.13084133980438,20.9406905029247,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,a,26,Raul García,591833,Goal,OpenPlay,RightFoot,0.016791636124253273,0.7559999847412109,0.3240000152587891,,,28.277508399068743,13.416131588190192,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,a,3,Bryan Zaragoza,591825,SavedShot,OpenPlay,RightFoot,0.03994661569595337,0.8390000152587891,0.7709999847412109,,,25.007401236210853,11.43138416179087,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,42,Sergio Camello,591834,SavedShot,OpenPlay,LeftFoot,0.04016915336251259,0.840999984741211,0.32799999237060545,,,20.384295588327216,16.90428199519297,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,44,Sergio Camello,591835,SavedShot,OpenPlay,Head,0.03708810731768608,0.8980000305175782,0.49599998474121093,,,10.713450234512665,37.71412845136818,1
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,49,Abdul Mumin,591836,Goal,FromCorner,LeftFoot,0.03900311887264252,0.9080000305175782,0.7709999847412109,,,20.80640968188296,9.567623762355916,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,52,Adrián Embarba,591837,BlockedShot,OpenPlay,RightFoot,0.050172436982393265,0.92,0.3160000038146973,,,15.070173771685216,16.051103344840985,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,a,54,Alejandro Catena,591838,MissedShots,FromCorner,RightFoot,0.04601285606622696,0.865,0.524000015258789,,,14.268638771330636,28.614264661796337,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,60,Sergio Camello,591839,SavedShot,OpenPlay,RightFoot,0.32233738899230957,0.9019999694824219,0.43900001525878907,,,11.094596042106973,34.475837523135816,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,61,Jorge De Frutos,591840,MissedShots,OpenPlay,RightFoot,0.03871672600507736,0.87,0.3060000038146973,,,18.98292277695945,16.065598728093473,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,64,Isi Palazón,591841,MissedShots,OpenPlay,LeftFoot,0.022473299875855446,0.7440000152587891,0.44,,,27.18787806849203,15.168393312940912,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,65,Andrei Ratiu,591842,Goal,OpenPlay,RightFoot,0.041060782968997955,0.8109999847412109,0.37900001525878907,,,21.483110936629668,17.960630918318287,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,70,Álvaro García,591843,MissedShots,OpenPlay,RightFoot,0.056360289454460144,0.860999984741211,0.6880000305175781,,,19.40218494979434,16.397709155188807,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,71,Jorge De Frutos,591844,BlockedShot,FromCorner,LeftFoot,0.03503665328025818,0.8090000152587891,0.45,,,20.3411641932523,20.13645766542203,0
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,a,82,Rubén Peña,591845,ShotOnPost,OpenPlay,Head,0.33726635575294495,0.9230000305175782,0.44,,,9.05613456093383,40.77737461741757,1
27030,2024-09-16 19:00:00,Rayo Vallecano,Osasuna,,h,94,Unai López,591846,Goal,OpenPlay,RightFoot,0.07637973129749298,0.7609999847412109,0.51,,,25.10421290168362,16.58392881788394,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,1,Sergio Gómez,591136,SavedShot,DirectFreekick,LeftFoot,0.0471099354326725,0.73,0.34200000762939453,,,30.317586065715243,12.90451794944676,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,17,Kylian Mbappe-Lottin,591139,SavedShot,OpenPlay,LeftFoot,0.04145097732543945,0.894000015258789,0.3039999961853027,,,17.364114007060245,15.789456028366054,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,2,Luka Sucic,591137,BlockedShot,FromCorner,LeftFoot,0.018129244446754456,0.7290000152587891,0.3079999923706055,,,31.3072848290493,12.15875951098411,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,21,Vinícius Júnior,591140,BlockedShot,OpenPlay,RightFoot,0.06915722042322159,0.8590000152587891,0.625999984741211,,,17.105513256824302,21.213713682854713,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,24,Luka Sucic,591141,ShotOnPost,OpenPlay,LeftFoot,0.07065968960523605,0.8269999694824218,0.500999984741211,,,18.16513047772511,22.783290351536184,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,28,Antonio Rüdiger,591142,SavedShot,SetPiece,Head,0.11571167409420013,0.9159999847412109,0.5540000152587891,,,9.553848433089671,39.65853257954596,1
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,34,Umar Sadiq,591143,BlockedShot,FromCorner,RightFoot,0.08535989373922348,0.8909999847412109,0.4590000152587891,,,11.779685899381859,33.753453218229524,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,34,Jon Aramburu,591144,MissedShots,FromCorner,RightFoot,0.022128740325570107,0.7440000152587891,0.40099998474121096,,,27.710181375036246,14.617056620544247,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,35,Sheraldo Becker,591145,ShotOnPost,OpenPlay,LeftFoot,0.3955945074558258,0.8730000305175781,0.5029999923706054,,,13.336557101757586,30.689215054566155,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,36,Kylian Mbappe-Lottin,591146,MissedShots,OpenPlay,RightFoot,0.04703955352306366,0.9730000305175781,0.6780000305175782,,,12.431575647024903,8.363918582569145,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,38,Luka Sucic,591147,BlockedShot,OpenPlay,LeftFoot,0.10681647062301636,0.889000015258789,0.4129999923706055,,,13.070503042797608,28.45228629635307,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,38,Takefusa Kubo,591148,BlockedShot,OpenPlay,LeftFoot,0.1063862144947052,0.879000015258789,0.5159999847412109,,,12.751498971924011,31.93557295290924,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,42,Vinícius Júnior,591149,BlockedShot,OpenPlay,RightFoot,0.015781691297888756,0.7469999694824219,0.6,,,27.42151336536511,14.750977188033108,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,44,Luka Modric,591150,BlockedShot,DirectFreekick,RightFoot,0.08025611191987991,0.7669999694824219,0.5929999923706055,,,25.269138315876113,15.985568161873845,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,44,Arda Güler,591151,BlockedShot,SetPiece,RightFoot,0.03619716688990593,0.8090000152587891,0.5220000076293946,,,20.110717995364954,20.576668710316063,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,45,Luka Sucic,591154,ShotOnPost,OpenPlay,LeftFoot,0.40936294198036194,0.9209999847412109,0.3920000076293945,,,11.078870879287892,29.043293891148103,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,45,Daniel Carvajal,591152,MissedShots,FromCorner,Head,0.04007652401924133,0.960999984741211,0.415,,,7.083603470113091,39.17836202620817,1
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,47,Vinícius Júnior,591153,BlockedShot,OpenPlay,LeftFoot,0.04852623865008354,0.895,0.6809999847412109,,,16.523845298794622,17.26651418837402,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,51,Eder Militão,591155,SavedShot,FromCorner,Head,0.12173956632614136,0.9259999847412109,0.49,,,7.799700308202149,50.169043486229924,1
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,56,Arda Güler,591156,BlockedShot,OpenPlay,LeftFoot,0.032723937183618546,0.8069999694824219,0.3609999847412109,,,22.360918551948814,16.953327332850247,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,57,Vinícius Júnior,591157,Goal,Penalty,RightFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,6,Federico Valverde,591138,BlockedShot,OpenPlay,RightFoot,0.030282840132713318,0.774000015258789,0.5370000076293945,,,23.863006570243307,17.348274682748073,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,68,Naif Aguerd,591158,SavedShot,SetPiece,Head,0.12604862451553345,0.9519999694824218,0.534000015258789,,,5.544996041267084,64.81152566205367,1
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,h,69,Naif Aguerd,591159,MissedShots,FromCorner,Head,0.04393536597490311,0.9080000305175782,0.4779999923706055,,,9.775149903929739,40.71770669617732,1
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,74,Kylian Mbappe-Lottin,591160,Goal,Penalty,RightFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,85,Vinícius Júnior,591161,BlockedShot,OpenPlay,RightFoot,0.08994334936141968,0.8369999694824218,0.5970000076293945,,,18.342043439288826,21.19765977544429,0
27031,2024-09-14 19:00:00,Real Sociedad,Real Madrid,,a,93,Luka Modric,591162,SavedShot,OpenPlay,LeftFoot,0.023364562541246414,0.7230000305175781,0.47200000762939454,,,29.14725120191671,14.284941101560964,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,0,Gorka Guruzeta,593019,MissedShots,FromCorner,Head,0.09510160237550735,0.914000015258789,0.534000015258789,,,9.321277802029801,41.96912950135346,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,19,Hugo Álvarez,593023,BlockedShot,OpenPlay,RightFoot,0.024756992235779762,0.865999984741211,0.24600000381469728,,,22.27749806698349,12.039805674530523,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,19,Carl Starfelt,593024,BlockedShot,FromCorner,RightFoot,0.045230232179164886,0.8640000152587891,0.534000015258789,,,14.465949780080063,28.08765242401021,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,24,Iago Aspas,593025,Goal,Penalty,LeftFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,3,Oihan Sancet,593020,BlockedShot,OpenPlay,LeftFoot,0.13083159923553467,0.899000015258789,0.485,,,10.653937817441795,37.79095809688781,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,3,Gorka Guruzeta,593021,Goal,OpenPlay,RightFoot,0.13641329109668732,0.924000015258789,0.46799999237060547,,,8.271357366668221,46.71373304293082,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,34,Marcos Alonso,593026,SavedShot,OpenPlay,LeftFoot,0.0793909952044487,0.9330000305175781,0.605999984741211,,,10.072061802672758,30.321060548919938,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,38,Gorka Guruzeta,593027,Goal,OpenPlay,Head,0.05307073891162872,0.9080000305175782,0.534000015258789,,,9.932818677993868,39.669185944703656,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,47,Alex Berenguer,593028,SavedShot,OpenPlay,RightFoot,0.10854450613260269,0.874000015258789,0.6419999694824219,,,16.37898511905855,20.804999107072458,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,53,Mikel Jauregizar,593029,BlockedShot,OpenPlay,RightFoot,0.06555096060037613,0.8080000305175781,0.5420000076293945,,,20.361291947324236,20.195376540455705,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,54,Dani Vivian,593030,MissedShots,FromCorner,Head,0.09048040211200714,0.914000015258789,0.5379999923706055,,,9.392439746072839,41.4580443762252,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,56,Oihan Sancet,593031,SavedShot,OpenPlay,RightFoot,0.03929007053375244,0.794000015258789,0.6619999694824219,,,24.273628508513234,15.374668608066614,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,57,Jonathan Bamba,593032,MissedShots,OpenPlay,LeftFoot,0.06357144564390182,0.9480000305175781,0.6609999847412109,,,12.233979168255845,16.345570096156287,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,6,Tasos Douvikas,593022,MissedShots,OpenPlay,RightFoot,0.042052991688251495,0.9119999694824219,0.30100000381469727,,,16.385746128752672,14.849802590236134,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,69,Borja Iglesias,593033,BlockedShot,OpenPlay,Head,0.011077122762799263,0.884000015258789,0.62,,,14.660762632655644,23.863468625267853,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,70,Carl Starfelt,593034,BlockedShot,FromCorner,Head,0.03330138325691223,0.924000015258789,0.585,,,9.853363609921429,34.913085572345935,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,79,Álvaro Djaló,593035,Goal,OpenPlay,Head,0.14989355206489563,0.92,0.4620000076293945,,,8.788461373804168,43.92421858654417,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,h,82,Álvaro Djaló,593036,MissedShots,OpenPlay,RightFoot,0.012974479235708714,0.6769999694824219,0.4,,,34.589990493649736,11.851092792763218,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,82,Borja Iglesias,593037,SavedShot,OpenPlay,RightFoot,0.06825003772974014,0.9280000305175782,0.36900001525878906,,,11.683578093395207,24.204324968641853,0
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,92,Carlos Domínguez,593038,SavedShot,FromCorner,Head,0.016857683658599854,0.9280000305175782,0.654000015258789,,,12.91574067878995,19.834476202059413,1
27032,2024-09-22 14:15:00,Athletic Club,Celta Vigo,,a,92,Williot Swedberg,593039,MissedShots,OpenPlay,RightFoot,0.08770077675580978,0.8569999694824219,0.5520000076293945,,,15.425745391891354,26.079416528475416,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,16,Vitor Roque,593371,SavedShot,OpenPlay,LeftFoot,0.3263937532901764,0.924000015258789,0.6819999694824219,,,14.7256816162816,16.019569853730037,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,22,Vitor Roque,593372,BlockedShot,OpenPlay,RightFoot,0.023210110142827034,0.749000015258789,0.52,,,26.390065186533203,15.771863410511909,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,22,Vitor Roque,593373,SavedShot,FromCorner,OtherBodyPart,0.17639589309692383,0.8869999694824219,0.4909999847412109,,,11.880776334446937,34.20861622861044,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,32,Samú Costa,593374,SavedShot,FromCorner,Head,0.38934263586997986,0.9330000305175781,0.4809999847412109,,,7.1526531158738385,53.74545046649348,1
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,37,Abdessamad Ezzalzouli,593375,BlockedShot,OpenPlay,RightFoot,0.05974419042468071,0.8880000305175781,0.6079999923706054,,,13.864770211355193,25.7039279156016,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,39,Sergi Altimira,593376,MissedShots,OpenPlay,LeftFoot,0.018182607367634773,0.805,0.27600000381469725,,,25.519393431225126,13.223163401162388,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,40,Samú Costa,593377,MissedShots,OpenPlay,LeftFoot,0.03465761989355087,0.8,0.6220000076293946,,,22.5792742267751,17.205250906463128,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,40,Roberto Navarro,593378,SavedShot,OpenPlay,RightFoot,0.27966880798339844,0.9069999694824219,0.665,,,14.874262589482608,18.978307104631973,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,42,Abdessamad Ezzalzouli,593379,BlockedShot,OpenPlay,RightFoot,0.02132229134440422,0.7419999694824219,0.585999984741211,,,27.71402831556105,14.722329813035014,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,47,Abdessamad Ezzalzouli,593380,ShotOnPost,OpenPlay,RightFoot,0.03047582320868969,0.865,0.700999984741211,,,19.691237153521655,15.492150641817297,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,48,Abdessamad Ezzalzouli,593381,MissedShots,OpenPlay,Head,0.05782820284366608,0.9130000305175782,0.5429999923706055,,,9.591555631005791,40.38830599272249,1
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,50,Vitor Roque,593382,SavedShot,OpenPlay,LeftFoot,0.4014608860015869,0.8930000305175781,0.42700000762939455,,,12.282770202512452,30.889434509224145,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,52,Sergi Altimira,593383,BlockedShot,OpenPlay,LeftFoot,0.05839132145047188,0.8109999847412109,0.5159999847412109,,,19.874803906766772,20.839945514680547,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,58,Sergi Altimira,593384,MissedShots,FromCorner,RightFoot,0.028187094256281853,0.774000015258789,0.639000015258789,,,25.543162442728708,15.20630318098641,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,6,Giovani Lo Celso,593369,Goal,OpenPlay,LeftFoot,0.027614567428827286,0.7680000305175781,0.585,,,25.036330479610772,16.208573354714403,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,62,Roberto Navarro,593385,SavedShot,OpenPlay,Head,0.1746339350938797,0.884000015258789,0.43400001525878906,,,12.980542964668178,29.892161560313273,1
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,7,Dani Rodríguez,593370,Goal,OpenPlay,RightFoot,0.24951234459877014,0.8819999694824219,0.63,,,15.220308124466364,22.564426535468556,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,71,Dani Rodríguez,593386,SavedShot,OpenPlay,RightFoot,0.03220905736088753,0.85,0.5770000076293945,,,16.59753600486716,23.744669087148996,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,83,Giovani Lo Celso,593387,SavedShot,OpenPlay,LeftFoot,0.019236883148550987,0.72,0.44299999237060544,,,29.654398999503073,13.955952229539664,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,88,Marc Roca,593388,MissedShots,FromCorner,Head,0.0744791254401207,0.9630000305175781,0.5629999923706055,,,5.783238855276177,54.8143637766981,1
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,89,Marc Roca,593389,BlockedShot,OpenPlay,LeftFoot,0.02570563182234764,0.7980000305175782,0.6609999847412109,,,23.868863511956913,15.593108798205767,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,h,89,Aitor Ruibal,593390,SavedShot,OpenPlay,RightFoot,0.022208070382475853,0.905,0.30200000762939455,,,16.756488505345782,15.273866530962401,0
27033,2024-09-23 19:00:00,Real Betis,Mallorca,,a,92,Valery Fernández,593391,Goal,FromCorner,LeftFoot,0.28656551241874695,0.895,0.6120000076293945,,,13.399779434839367,25.90579604623715,0
27034,2024-09-22 12:00:00,Getafe,Leganes,,h,11,Diego Rico,592880,BlockedShot,OpenPlay,LeftFoot,0.017202481627464294,0.7140000152587891,0.615,,,31.031487295543876,13.034191753222768,0
27034,2024-09-22 12:00:00,Getafe,Leganes,,h,2,Juan Iglesias,592876,BlockedShot,OpenPlay,LeftFoot,0.09302680194377899,0.850999984741211,0.515,,,15.678216580083049,26.231961939300252,0
27034,2024-09-22 12:00:00,Getafe,Leganes,,h,20,Omar Alderete,592881,SavedShot,DirectFreekick,LeftFoot,0.04369520768523216,0.7090000152587891,0.4,,,31.302522695323127,13.030361165624669,0
