fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2026-02-20T19:00:00,Ligue 2,Reims,Amiens,BTTS_YES,,0.3641519369326505,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8582218885421755,1,False
2026-02-20T19:00:00,Ligue 2,Reims,Amiens,BTTS_NO,,0.6358480630673495,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8582218885421755,1,False
2026-02-20T19:00:00,Ligue 2,Rodez,Montpellier,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.6436351537704468,1,False
2026-02-20T19:00:00,Ligue 2,Rodez,Montpellier,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.6436351537704468,1,False
2026-02-20T19:00:00,Ligue 2,Rodez,Montpellier,BTTS_YES,,0.3140056777224837,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.6436351537704468,1,False
2026-02-20T19:00:00,Ligue 2,Rodez,Montpellier,BTTS_NO,,0.6859943222775162,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.6436351537704468,1,False
2026-02-20T19:00:00,Ligue 2,Saint-Etienne,Laval,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.7657487988471985,1,False
2026-02-20T19:00:00,Ligue 2,Saint-Etienne,Laval,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.7657487988471985,1,False
2026-02-20T19:00:00,Ligue 2,Saint-Etienne,Laval,BTTS_YES,,0.33654648973682977,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7657487988471985,1,False
2026-02-20T19:00:00,Ligue 2,Saint-Etienne,Laval,BTTS_NO,,0.6634535102631702,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7657487988471985,1,False
2026-02-20T19:00:00,Ligue 2,Troyes,Pau,OU25_OVER,0.0,0.4705882352941176,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.2039740085601807,1,False
2026-02-20T19:00:00,Ligue 2,Troyes,Pau,OU25_UNDER,0.0,0.5294117647058824,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),2.2039740085601807,1,False
2026-02-20T19:00:00,Ligue 2,Troyes,Pau,BTTS_YES,,0.42839589218541835,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.2039740085601807,1,False
2026-02-20T19:00:00,Ligue 2,Troyes,Pau,BTTS_NO,,0.5716041078145817,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.2039740085601807,1,False
2026-02-20T22:30:00,Bundesliga,1. FSV Mainz 05,Hamburg,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.8899470567703247,1,False
2026-02-20T22:30:00,Bundesliga,1. FSV Mainz 05,Hamburg,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.8899470567703247,1,False
2026-02-20T22:30:00,Bundesliga,1. FSV Mainz 05,Hamburg,BTTS_YES,,0.37246997452124553,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8899470567703247,1,False
2026-02-20T22:30:00,Bundesliga,1. FSV Mainz 05,Hamburg,BTTS_NO,,0.6275300254787545,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8899470567703247,1,False
2026-02-20T23:00:00,Championship,Blackburn,Preston,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.9810696244239807,1,False
2026-02-20T23:00:00,Championship,Blackburn,Preston,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.9810696244239807,1,False
2026-02-20T23:00:00,Championship,Blackburn,Preston,BTTS_YES,,0.3949153949342975,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.9810696244239807,1,False
2026-02-20T23:00:00,Championship,Blackburn,Preston,BTTS_NO,,0.6050846050657025,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.9810696244239807,1,False
2026-02-21T15:30:00,Championship,Hull,QPR,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.8379045724868772,1,False
2026-02-21T15:30:00,Championship,Hull,QPR,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.8379045724868772,1,False
2026-02-21T15:30:00,Championship,Hull,QPR,BTTS_YES,,0.36124817082906324,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8379045724868772,1,False
