fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_filters,mu_home,mu_away,mu_total,p_home,p_draw,p_away,p_over25,p_under25,p_over_2_5,p_under_2_5,odds_home,odds_draw,odds_away,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_home,EV_draw,EV_away,EV_over25,EV_under25,p_btts_yes,p_btts_no,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,p_1h_over_0_5,p_1h_under_0_5,p_2h_over_0_5,p_2h_under_0_5,p_2h_over_1_5,p_2h_under_1_5,p_goal_after_75_yes,p_goal_after_75_no,odds_1h_over_0_5,odds_1h_under_0_5,odds_2h_over_0_5,odds_2h_under_0_5,odds_2h_over_1_5,odds_2h_under_1_5,odds_goal_after_75_yes,odds_goal_after_75_no,EV_1h_over_0_5,EV_1h_under_0_5,EV_2h_over_0_5,EV_2h_under_0_5,EV_2h_over_1_5,EV_2h_under_1_5,EV_goal_after_75_yes,EV_goal_after_75_no,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2025-09-20T18:00:00,9/20/2025,Premier L,England,2025-2026,Brighton,Tottenham,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.990630030632019,0.6891264319419861,2.679756462574005,0.6804001482294335,0.2002845822399267,0.1193073122863584,0.5013956696575733,0.4986043303424267,0.5013956696575733,0.4986043303424267,2.28,3.74,3.1,1.67,2.33,1.67,2.33,0.5513123379631082,-0.2509356624226739,-0.6301473319122888,-0.1626692316718525,0.1617480896978542,0.4299561022813455,0.5700438977186545,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.7381224448682542,0.2618775551317458,0.7381224448682542,0.2618775551317458,0.3872384094845662,0.6127615905154338,0.3602169068940123,0.6397830931059877,,,,,,,,,,,,,,,,,90.58461415341483,66.49136242813051,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,2,2,2-2 (2-1)
2025-09-20T18:00:00,9/20/2025,Premier L,England,2025-2026,Burnley,Nottingham,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,0.932458758354187,1.1128729581832886,2.045331716537476,0.3019316835319756,0.3026566023461824,0.3954116797697932,0.3355914334741546,0.6644085665258453,0.3355914334741546,0.6644085665258453,3.46,3.37,2.26,2.09,1.81,2.09,1.81,0.0446836250206357,0.0199527499066347,-0.1063696037202673,-0.2986139040390168,0.20257950541178,0.4071389790161708,0.5928610209838292,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.6403650746295945,0.3596349253704055,0.6403650746295945,0.3596349253704055,0.2725787150122553,0.7274212849877447,0.2888618892313194,0.7111381107686806,,,,,,,,,,,,,,,,,60.9782088627526,17.864409334731572,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,1,1,1-1 (1-1)
2025-09-20T18:00:00,9/20/2025,Premier L,England,2025-2026,West Ham,C Palace,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.322435736656189,1.363474726676941,2.68591046333313,0.3610708333790686,0.2589017730688664,0.3800270128181136,0.5029174176564232,0.4970825823435768,0.5029174176564232,0.4970825823435768,3.26,3.4,2.34,2.01,1.9,2.01,1.9,0.1770909168157637,-0.1197339715658541,-0.1107367900056142,0.0108640094894105,-0.0555430935472041,0.5459031883224399,0.4540968116775601,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.7389270037559998,0.2610729962440001,0.7389270037559998,0.2610729962440001,0.3883176576032542,0.6116823423967458,0.3608727747590117,0.6391272252409883,,,,,,,,,,,,,,,,,53.61596643526021,89.04198652887108,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,1,2,1-2 (0-1)
2025-09-20T18:00:00,9/20/2025,Premier L,England,2025-2026,Wolves,Leeds,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,0.7491105794906616,1.0963560342788696,1.8454666137695312,0.248180586037827,0.3168709289363357,0.4349484591800439,0.2815823681490967,0.7184176318509032,0.2815823681490967,0.7184176318509032,2.85,3.17,2.77,2.32,1.66,2.32,1.66,-0.2926853297921931,0.0044808447281843,0.2048072319287217,-0.3467289058940955,0.1925732688724992,0.3510784619505052,0.6489215380494948,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.6025687464483807,0.3974312535516193,0.6025687464483807,0.3974312535516193,0.2358456915993371,0.7641543084006629,0.2647743124138404,0.7352256875861596,,,,,,,,,,,,,,,,,64.16231115975462,36.00318576067835,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,1,3,1-3 (1-3)
2025-09-20T20:30:00,9/20/2025,Premier L,England,2025-2026,Man Utd,Chelsea,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.8182581663131716,1.3821361064910889,3.2003942728042603,0.4782141164293815,0.2285682853184621,0.2932139150875993,0.6201748553876556,0.3798251446123444,0.6201748553876556,0.3798251446123444,2.71,3.69,2.58,1.59,2.44,1.59,2.44,0.2959602555236238,-0.1565830271748747,-0.2435080990739937,-0.0139219799336275,-0.0732266471458796,0.6273961888967889,0.372603811103211,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.7981432792356344,0.2018567207643655,0.7981432792356344,0.2018567207643655,0.4751327327049721,0.5248672672950279,0.4133923289984145,0.5866076710015855,,,,,,,,,,,,,,,,,39.79738878439403,92.3949953213118,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,2,1,2-1 (2-0)
2025-09-20T23:00:00,9/20/2025,Premier L,England,2025-2026,Fulham,Brentford,full,2025-09-19T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.0664657354354858,0.6418251395225525,1.7082908749580383,0.45330696305444,0.3280927012086341,0.2186003164348391,0.2449669640598951,0.755033035940105,0.2449669640598951,0.755033035940105,2.11,3.44,3.79,2.06,1.85,2.06,1.85,-0.0435223079551316,0.1286388921577015,-0.1715048007119596,-0.4953680540366161,0.3968111164891943,0.3106213146232041,0.6893786853767959,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.5743532225102919,0.4256467774897081,0.5743532225102919,0.4256467774897081,0.2107889695398105,0.7892110304601895,0.2477715007687925,0.7522284992312075,,,,,,,,,,,,,,,,,62.90344882697913,49.93667341329646,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-20,2025-09-20,2025-09-20,3,1,3-1 (2-1)
2025-09-21T17:00:00,9/21/2025,Premier L,England,2025-2026,Bournemouth,Newcastle,full,2025-09-20T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,3,3,3,3,3,3,3,1.356615662574768,1.3298524618148804,2.6864681243896484,0.376726979924757,0.2589071311756913,0.3643655095411202,0.5030545123729179,0.4969454876270821,0.5030545123729179,0.4969454876270821,2.39,3.56,3.0,1.88,2.02,1.88,2.02,-0.0996225179798306,-0.0782906130145387,0.0930965286233604,-0.0542575167389144,0.003829885006706,0.5460739504605158,0.4539260495394842,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.7389997887296489,0.2610002112703511,0.7389997887296489,0.2610002112703511,0.3884154147112677,0.6115845852887323,0.3609321747258278,0.6390678252741722,,,,,,,,,,,,,,,,,36.187059600344725,78.35298921801592,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-21,2025-09-21,2025-09-21,0,0,0-0 (0-0)
2025-09-21T19:30:00,9/21/2025,Premier L,England,2025-2026,Arsenal,Man City,full,2025-09-20T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,3,3,3,3,3,3,3,1.951885461807251,1.0603899955749512,3.012275457382202,0.5810342277385063,0.2174571023538531,0.2015020134895924,0.5795478438203019,0.4204521561796981,0.5795478438203019,0.4204521561796981,1.91,3.86,3.98,1.79,2.1,1.79,2.1,0.109775374980547,-0.160615584914127,-0.1980219863114221,0.0373906404383403,-0.1170504720226339,0.5608528527280028,0.4391471472719972,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.7782351579751001,0.2217648420248998,0.7782351579751001,0.2217648420248998,0.4442267625041766,0.5557732374958234,0.3947089786383703,0.6052910213616297,,,,,,,,,,,,,,,,,20.188722515572465,12.990863371314669,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-21,2025-09-21,2025-09-21,1,1,1-1 (0-1)
2025-09-27T15:30:00,9/27/2025,Premier L,England,2025-2026,Brentford,Man Utd,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.1478440761566162,1.133026123046875,2.280870199203491,0.3611248062478731,0.2850965904029206,0.353778528154742,0.398881952956487,0.6011180470435129,0.398881952956487,0.6011180470435129,3.39,3.82,2.12,1.65,2.34,1.65,2.34,0.2242130931802897,0.0890689753391567,-0.2499895203119468,-0.3418447776217964,0.4066162300818201,0.4628178916372905,0.5371821083627095,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.6803201010443736,0.3196798989556264,0.6803201010443736,0.3196798989556264,0.3157459236382379,0.684254076361762,0.3162377662045387,0.6837622337954613,,,,,,,,,,,,,,,,,45.42272068154478,77.80453209760358,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,3,1,3-1 (2-1)
2025-09-27T18:00:00,9/27/2025,Premier L,England,2025-2026,Chelsea,Brighton,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,2.90743350982666,0.8030608892440796,3.71049439907074,0.8007589838038063,0.1249701778650988,0.0740458445514388,0.7161136073520991,0.2838863926479009,0.7161136073520991,0.2838863926479009,1.91,3.91,4.0,1.68,2.28,1.68,2.28,0.52944965906527,-0.5113666045474636,-0.7038166217942446,0.2030708603515263,-0.3527390247627859,0.5218939830683154,0.4781060169316846,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.8435857276399429,0.1564142723600571,0.8435857276399429,0.1564142723600571,0.5533985868765843,0.4466014131234157,0.4612026394306213,0.5387973605693787,,,,,,,,,,,,,,,,,69.36058413293819,39.252683069872525,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,1,3,1-3 (1-0)
2025-09-27T18:00:00,9/27/2025,Premier L,England,2025-2026,C Palace,Liverpool,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,1.3830538988113403,1.0072221755981443,2.390276074409485,0.4551602124998967,0.271166638216688,0.2736728872570824,0.4277483977483625,0.5722516022516375,0.4277483977483625,0.5722516022516375,4.3,3.71,1.89,1.75,2.18,1.75,2.18,0.9571889137495556,0.0060282277839127,-0.4827582430841143,-0.2514403039403656,0.2475084929085698,0.4755608387319908,0.5244391612680093,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.6973378273417882,0.3026621726582118,0.6973378273417882,0.3026621726582118,0.33561475237493,0.66438524762507,0.3285927161424449,0.6714072838575551,,,,,,,,,,,,,,,,,16.445492976558597,57.47373078361242,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,2,1,2-1 (1-0)
2025-09-27T18:00:00,9/27/2025,Premier L,England,2025-2026,Leeds,Bournemouth,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,0.8236035704612732,1.369961857795715,2.1935654282569885,0.2254100680153486,0.277616096538378,0.4969736050783687,0.3755601303139786,0.6244398696860214,0.3755601303139786,0.6244398696860214,3.01,3.37,2.5,2.09,1.83,2.09,1.83,-0.3215156952738006,-0.0644337546656659,0.2424340126959216,-0.2150793276437848,0.1427249615254191,0.4185543918211463,0.5814456081788537,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.6660562502559058,0.3339437497440942,0.6660562502559058,0.3339437497440942,0.2997925180453313,0.7002074819546686,0.3062157446384913,0.6937842553615087,,,,,,,,,,,,,,,,,31.602951435463165,40.64639236081529,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,2,2,2-2 (1-1)
2025-09-27T18:00:00,9/27/2025,Premier L,England,2025-2026,Man City,Burnley,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,2.4046151638031006,0.6368356943130493,3.04145085811615,0.7661637470167488,0.1541636230680626,0.0796288565291521,0.5859884271718311,0.4140115728281689,0.5859884271718311,0.4140115728281689,1.2,7.49,14.84,1.49,2.66,1.49,2.66,-0.0806035035799014,0.154685536779789,0.1816922308926176,-0.1268772435139716,0.1012707837229294,0.4285017173627808,0.5714982826372191,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.781446715471568,0.218553284528432,0.781446715471568,0.218553284528432,0.4490871780850167,0.5509128219149833,0.3976451023224845,0.6023548976775155,,,,,,,,,,,,,,,,,45.72781647334613,16.012285030956775,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,5,1,5-1 (1-1)
2025-09-27T23:00:00,9/27/2025,Premier L,England,2025-2026,Tottenham,Wolves,full,2025-09-26T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,7,7,7,7,7,7,7,2.2942376136779785,0.3586957156658172,2.652933329343796,0.8146536082354798,0.1414902631555501,0.0438272945467234,0.4947475873466226,0.5052524126533774,0.4947475873466226,0.5052524126533774,1.59,4.33,5.72,1.78,2.13,1.78,2.13,0.2952992370944129,-0.3873471605364678,-0.7493078751927418,-0.1193492945230118,0.0761876389516937,0.2710191437164717,0.7289808562835283,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.734586598975498,0.2654134010245019,0.734586598975498,0.2654134010245019,0.3825245701593019,0.617475429840698,0.3573503396177089,0.6426496603822911,,,,,,,,,,,,,,,,,85.52552103610351,85.58234642847295,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-27,2025-09-27,2025-09-27,1,1,1-1 (0-0)
2025-09-28T17:00:00,9/28/2025,Premier L,England,2025-2026,Aston Villa,Fulham,full,2025-09-27T23:59:59.999999,England,Premier L,2025-08-01,2026-07-01,14,2,2,2,2,2,2,2,1.077179193496704,0.5880683660507202,1.6652475595474243,0.4714181757417972,0.3293218592982808,0.199259943698142,0.2336322608213704,0.7663677391786297,0.2336322608213704,0.7663677391786297,2.34,3.26,3.35,2.14,1.77,2.14,1.77,0.1031185312358053,0.0735892613123954,-0.3324791886112241,-0.5000269618422672,0.3564708983461744,0.2931899396109707,0.7068100603890293,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,0.5650933113584242,0.4349066886415758,0.5650933113584242,0.4349066886415758,0.2029796604128064,0.7970203395871935,0.2423556963887526,0.7576443036112473,,,,,,,,,,,,,,,,,75.90004070872817,50.997723186858224,2.0,2.0,2.0,2.0,0,0,0,0,0,0,2025-09-28,2025-09-28,2025-09-28,3,1,3-1 (1-1)
